

Measurement ID,7661
Battery Name,HR12-9
Battery Type,AGM VRLA
Circuit,Eis_080
Program,312 - UCT_AST9AH_EIS
Start Time,2024/05/15 16:57:54
End Time,2024/05/15 17:06:39
Test section,TS007471
Comment,UCT_AST_B07_+RT2
OrderNo,UCT002
Producer,ASTERION
Type,AGM VRLA
Nominal Voltage,12
Nominal Current,1
Nominal Capacity,9
Cells,6
Maximum Voltage,12.9
Gassing Voltage,14.4
Break Voltage,10.5
Charge Factor,0
Impedance,0
Cold Cranking Current,2.7
Energy Density,0
Comment,



Step,Status,Step Time,Prog Time,Cycle,Cycle Level,Procedure,Voltage,Current,StartFreq,EndFreq,SetFreq,AAcMax,VAcMin,VAcMax,mvIdeal,Go,Status,U1,Zreal1,Zimg1,ActFreq,EisError,AACStart,MinIntervalTime,CountOfPeriods,VRelativ,AAmplitude,NomVal1,Phase1,U2,U3,Zreal2,Zreal3,Zimg2,Zimg3,NomVal2,Phase2,NomVal3,Phase3,EisStart,EisFinish,
[],[],[hh:mm:ss.ttt],[hh:mm:ss.ttt],[],[],[],[V],[A],[EIS],[EIS],[EIS],[EIS],[EIS],[EIS],[EIS],[EIS],[EIS],[EIS],[EIS],[EIS],[EIS],[EIS],[EIS],[EIS],[EIS],[EIS],[EIS],[EIS],[EIS],[EIS],[EIS],[EIS],[EIS],[EIS],[EIS],[EIS],[EIS],[EIS],[EIS],[EisStart],[EisFinish],
3,MSG,00:00:00.000,00:00:05.043,0,0,UCT_AST9AH_EIS,StartFreq: 3.000 EndFreq: 3000.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,MSG,00:00:00.000,00:00:05.043,0,0,UCT_AST9AH_EIS,MvIdeal:    36 AAcStart:  0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,MSG,00:00:00.000,00:00:05.043,0,0,UCT_AST9AH_EIS,Time: 10.000 Peri:  3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,EIS,00:00:32.878,00:00:37.921,0,0,UCT_AST9AH_EIS,,,3.00,3000.00,3000.000,0,9,14,36,1,16.00000,12.09943,27.21406,4.40694,3000.000,0.00000,0.01,10.00,3,0,0.05,27.56857,9.19840,12.10022,12.10113,27.20704,27.20173,4.50572,4.43926,27.57761,9.40333,27.56159,9.26883,0,0,
3,EIS,00:00:49.541,00:00:54.584,0,0,UCT_AST9AH_EIS,,,3.00,3000.00,2249.683,0,9,14,36,2,16.00000,12.09980,27.29867,2.64676,2232.558,0.00000,0.01,10.00,3,0,0.05,27.42668,5.53785,12.10005,12.10113,27.29283,27.29236,2.71572,2.66790,27.42761,5.68240,27.42245,5.58307,0,0,
3,EIS,00:01:06.492,00:01:11.535,0,0,UCT_AST9AH_EIS,,,3.00,3000.00,1687.024,0,9,14,36,3,16.00000,12.09982,27.48667,1.31787,1684.211,0.00000,0.01,10.00,3,0,0.05,27.51825,2.74499,12.10030,12.10130,27.48824,27.48446,1.36991,1.32922,27.52235,2.85305,27.51658,2.76882,0,0,
3,EIS,00:01:23.685,00:01:28.728,0,0,UCT_AST9AH_EIS,,,3.00,3000.00,1265.090,0,9,14,36,4,16.00000,12.09976,27.75009,0.20243,1263.158,0.00000,0.01,10.00,3,0,0.05,27.75083,0.41794,12.10069,12.10070,27.75512,27.75834,0.25199,0.21843,27.75627,0.52017,27.75920,0.45085,0,0,
3,EIS,00:01:41.702,00:01:46.745,0,0,UCT_AST9AH_EIS,,,3.00,3000.00,948.683,0,9,14,36,5,16.00000,12.09977,28.13791,-0.71030,950.495,0.00000,0.01,10.00,3,0,0.05,28.14688,-1.44604,12.10004,12.10195,28.13396,28.13690,-0.67286,-0.69369,28.14201,-1.37004,28.14545,-1.41229,0,0,
3,EIS,00:01:59.768,00:02:04.811,0,0,UCT_AST9AH_EIS,,,3.00,3000.00,711.412,0,9,14,36,6,16.00000,12.09912,28.59846,-1.48855,711.111,0.00000,0.01,10.00,3,0,0.05,28.63717,-2.97956,12.10033,12.10186,28.60294,28.59701,-1.46443,-1.48093,28.64041,-2.93091,28.63533,-2.96448,0,0,
