

Measurement ID,6825
Battery Name,HR12-9
Battery Type,AGM VRLA
Circuit,Eis_080
Program,312 - UCT_AST9AH_EIS
Start Time,2024/03/05 15:40:46
End Time,2024/03/05 15:48:48
Test section,EIS00001
Comment,UCT_AST_9AH_A01_-20_POC
OrderNo,UCT002
Producer,ASTERION
Type,AGM VRLA
Nominal Voltage,12
Nominal Current,1
Nominal Capacity,9
Cells,6
Maximum Voltage,12.9
Gassing Voltage,14.4
Break Voltage,10.5
Charge Factor,0
Impedance,0
Cold Cranking Current,2.7
Energy Density,0
Comment,



Step,Status,Step Time,Prog Time,Cycle,Cycle Level,Procedure,Voltage,Current,StartFreq,EndFreq,SetFreq,AAcMax,VAcMin,VAcMax,mvIdeal,Go,Status,U1,Zreal1,Zimg1,ActFreq,EisError,AACStart,MinIntervalTime,CountOfPeriods,VRelativ,AAmplitude,NomVal1,Phase1,U2,U3,Zreal2,Zreal3,Zimg2,Zimg3,NomVal2,Phase2,NomVal3,Phase3,EisStart,EisFinish,
[],[],[hh:mm:ss.ttt],[hh:mm:ss.ttt],[],[],[],[V],[A],[EIS],[EIS],[EIS],[EIS],[EIS],[EIS],[EIS],[EIS],[EIS],[EIS],[EIS],[EIS],[EIS],[EIS],[EIS],[EIS],[EIS],[EIS],[EIS],[EIS],[EIS],[EIS],[EIS],[EIS],[EIS],[EIS],[EIS],[EIS],[EIS],[EIS],[EIS],[EisStart],[EisFinish],
3,MSG,00:00:00.000,00:00:05.043,0,0,UCT_AST9AH_EIS,StartFreq: 5.000 EndFreq: 3000.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,MSG,00:00:00.000,00:00:05.043,0,0,UCT_AST9AH_EIS,MvIdeal:    36 AAcStart:  0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,MSG,00:00:00.000,00:00:05.043,0,0,UCT_AST9AH_EIS,Time: 10.000 Peri:  3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,EIS,00:00:33.859,00:00:38.902,0,0,UCT_AST9AH_EIS,,,5.00,3000.00,3000.000,0,11,14,36,1,16.00000,13.24415,23.26494,4.40352,3000.000,0.00000,0.01,10.00,3,0,0.05,23.67801,10.71798,13.24496,13.24629,23.25376,23.25274,4.33012,4.45178,23.65349,10.54833,23.67506,10.83823,0,0,
3,EIS,00:00:50.529,00:00:55.572,0,0,UCT_AST9AH_EIS,,,5.00,3000.00,2249.683,0,11,14,36,2,16.00000,13.24403,23.47685,2.59930,2232.558,0.00000,0.01,10.00,3,0,0.05,23.62030,6.31791,13.24458,13.24570,23.46750,23.47172,2.54372,2.63057,23.60496,6.18634,23.61867,6.39469,0,0,
3,EIS,00:01:08.164,00:01:13.207,0,0,UCT_AST9AH_EIS,,,5.00,3000.00,1687.024,0,11,14,36,3,16.00000,13.24354,23.73596,1.19064,1684.211,0.00000,0.01,10.00,3,0,0.05,23.76581,2.87166,13.24437,13.24610,23.73162,23.73113,1.14605,1.21693,23.75927,2.76478,23.76231,2.93554,0,0,
3,EIS,00:01:25.464,00:01:30.507,0,0,UCT_AST9AH_EIS,,,5.00,3000.00,1265.090,0,11,14,36,4,16.00000,13.24432,24.04769,0.00049,1263.158,0.00000,0.01,10.00,3,0,0.05,24.04769,0.00116,13.24420,13.24520,24.05203,24.05173,-0.02940,0.02159,24.05205,-0.07003,24.05174,0.05144,0,0,
3,EIS,00:01:43.560,00:01:48.603,0,0,UCT_AST9AH_EIS,,,5.00,3000.00,948.683,0,11,14,36,5,16.00000,13.24341,24.41370,-1.01970,950.495,0.00000,0.01,10.00,3,0,0.05,24.43499,-2.39171,13.24407,13.24593,24.41464,24.41204,-1.03892,-1.00080,24.43674,-2.43665,24.43254,-2.34759,0,0,
3,EIS,00:02:00.940,00:02:05.983,0,0,UCT_AST9AH_EIS,,,5.00,3000.00,711.412,0,11,14,36,6,16.00000,13.24264,24.86491,-1.94782,711.111,0.00000,0.01,10.00,3,0,0.05,24.94109,-4.47917,13.24378,13.24420,24.86219,24.86411,-1.95736,-1.93040,24.93912,-4.50152,24.93894,-4.43942,0,0,
3,EIS,00:02:19.281,00:02:24.324,0,0,UCT_AST9AH_EIS,,,5.00,3000.00,533.484,0,11,14,36,7,16.00000,13.24314,25.35591,-2.80958,533.333,0.00000,0.01,10.00,3,0,0.05,25.51109,-6.32291,13.24254,13.24601,25.34725,25.34916,-2.81956,-2.79530,25.50359,-6.34734,25.50282,-6.29269,0,0,
3,EIS,00:02:37.563,00:02:42.606,0,0,UCT_AST9AH_EIS,,,5.00,3000.00,400.056,0,11,14,36,8,16.00000,13.24359,25.93484,-3.64449,400.000,0.00000,0.01,10.00,3,0,0.05,26.18965,-7.99909,13.24351,13.24501,25.94013,25.94301,-3.66312,-3.64767,26.19749,-8.03785,26.19820,-8.00351,0,0,
3,EIS,00:02:56.397,00:03:01.440,0,0,UCT_AST9AH_EIS,,,5.00,3000.00,300.000,0,11,14,36,9,16.00000,13.24153,26.62089,-4.51542,300.000,0.00000,0.01,10.00,3,0,0.05,27.00113,-9.62685,13.24453,13.24480,26.61605,26.62087,-4.52169,-4.51698,26.99741,-9.64170,27.00137,-9.63011,0,0,
3,EIS,00:03:17.271,00:03:22.314,0,0,UCT_AST9AH_EIS,,,5.00,3000.00,224.968,0,11,14,36,10,16.00000,13.24114,27.41488,-5.42767,224.824,0.00000,0.01,10.00,3,0,0.05,27.94700,-11.19875,13.24318,13.24553,27.41489,27.41366,-5.43375,-5.42647,27.94820,-11.21098,27.94558,-11.19683,0,0,
3,EIS,00:03:35.925,00:03:40.968,0,0,UCT_AST9AH_EIS,,,5.00,3000.00,168.702,0,11,14,36,11,16.00000,13.24232,28.33358,-6.36997,168.421,0.00000,0.01,10.00,3,0,0.05,29.04080,-12.67059,13.24169,13.24573,28.32949,28.32630,-6.37915,-6.36817,29.03883,-12.69004,29.03330,-12.67028,0,0,
3,EIS,00:03:55.925,00:04:00.968,0,0,UCT_AST9AH_EIS,,,5.00,3000.00,126.509,0,11,14,36,12,16.00000,13.24224,29.34681,-7.35668,126.649,0.00000,0.01,10.00,3,0,0.05,30.25485,-14.07294,13.24197,13.24316,29.34917,29.34587,-7.36314,-7.35817,30.25871,-14.08372,30.25430,-14.07611,0,0,
3,EIS,00:04:16.198,00:04:21.241,0,0,UCT_AST9AH_EIS,,,5.00,3000.00,94.868,0,11,14,36,13,16.00000,13.24098,30.43495,-8.42360,94.862,0.00000,0.01,10.00,3,0,0.05,31.57916,-15.47069,13.24280,13.24586,30.44559,30.42743,-8.43105,-8.42150,31.59140,-15.47857,31.57135,-15.47067,0,0,
3,EIS,00:04:35.492,00:04:40.535,0,0,UCT_AST9AH_EIS,,,5.00,3000.00,71.141,0,11,14,36,14,16.00000,13.24353,31.52881,-9.65788,71.217,0.00000,0.01,10.00,3,0,0.05,32.97484,-17.03083,13.24155,13.24428,31.53066,31.51718,-9.64739,-9.64378,32.97355,-17.01247,32.95960,-17.01331,0,0,
3,EIS,00:04:56.702,00:05:01.745,0,0,UCT_AST9AH_EIS,,,5.00,3000.00,53.348,0,11,14,36,15,16.00000,13.24224,32.60224,-11.14345,53.333,0.00000,0.01,10.00,3,0,0.05,34.45406,-18.87043,13.24270,13.24306,32.60618,32.60506,-11.15054,-11.15071,34.46008,-18.87947,34.45908,-18.88034,0,0,
3,EIS,00:05:15.489,00:05:20.532,0,0,UCT_AST9AH_EIS,,,5.00,3000.00,40.006,0,11,14,36,16,16.00000,13.24154,33.64852,-13.10667,40.000,0.00000,0.01,10.00,3,0,0.05,36.11105,-21.28175,13.24265,13.24585,33.63292,33.66027,-13.08876,-13.09516,36.09001,-21.26426,36.11782,-21.25798,0,0,
3,EIS,00:05:35.539,00:05:40.582,0,0,UCT_AST9AH_EIS,,,5.00,3000.00,30.000,0,11,14,36,17,16.00000,13.24163,34.71670,-15.66064,30.000,0.00000,0.01,10.00,3,0,0.05,38.08550,-24.28005,13.24210,13.24589,34.69583,34.70597,-15.65787,-15.66778,38.06533,-24.28916,38.07865,-24.29648,0,0,
3,EIS,00:05:53.972,00:05:59.015,0,0,UCT_AST9AH_EIS,,,5.00,3000.00,22.497,0,11,14,36,18,16.00000,13.24193,35.82238,-19.13167,22.472,0.00000,0.01,10.00,3,0,0.05,40.61113,-28.10536,13.24228,13.24541,35.82525,35.81154,-19.11783,-19.11353,40.60715,-28.08622,40.59302,-28.08997,0,0,
3,EIS,00:06:13.160,00:06:18.203,0,0,UCT_AST9AH_EIS,,,5.00,3000.00,16.870,0,11,14,36,19,16.00000,13.24264,37.08246,-23.68114,16.854,0.00000,0.01,10.00,3,0,0.05,43.99892,-32.56261,13.24040,13.24373,37.06535,37.08439,-23.66870,-23.67102,43.97781,-32.56095,43.99511,-32.55015,0,0,
3,EIS,00:06:33.926,00:06:38.969,0,0,UCT_AST9AH_EIS,,,5.00,3000.00,12.651,0,11,14,36,20,16.00000,13.24350,38.56076,-29.69678,12.658,0.00000,0.01,10.00,3,0,0.05,48.67064,-37.60092,13.24200,13.24433,38.53884,38.54067,-29.66969,-29.64488,48.63674,-37.59140,48.62306,-37.56692,0,0,
3,EIS,00:06:53.022,00:06:58.065,0,0,UCT_AST9AH_EIS,,,5.00,3000.00,9.487,0,11,14,36,21,16.00000,13.24124,40.44185,-37.55601,9.494,0.00000,0.01,10.00,3,0,0.05,55.19055,-42.88109,13.23967,13.24438,40.40883,40.42469,-37.53608,-37.54801,55.15280,-42.88925,55.17253,-42.88712,0,0,
3,EIS,00:07:13.854,00:07:18.897,0,0,UCT_AST9AH_EIS,,,5.00,3000.00,7.114,0,11,14,36,22,16.00000,13.24114,42.83864,-47.91154,7.109,0.00000,0.01,10.00,3,0,0.05,64.27025,-48.19948,13.24044,13.24190,42.82665,42.82173,-47.87584,-47.89944,64.23564,-48.18623,64.24996,-48.20353,0,0,
3,EIS,00:07:32.361,00:07:37.404,0,0,UCT_AST9AH_EIS,,,5.00,3000.00,5.335,0,11,14,36,23,16.00000,13.24507,46.02665,-61.22635,5.338,0.00000,0.01,10.00,3,0,0.05,76.59711,-53.06614,13.24185,13.24303,45.99652,46.01865,-61.24356,-61.23367,76.59278,-53.09189,76.59816,-53.07421,0,0,
3,EIS,00:07:51.235,00:07:56.278,0,0,UCT_AST9AH_EIS,,,5.00,3000.00,5.000,0,11,14,36,24,16.00000,13.23776,46.87827,-64.79271,5.000,0.00000,0.01,10.00,3,0,0.05,79.97291,-54.11383,13.23815,13.24314,46.91743,46.90718,-64.80068,-64.82036,80.00233,-54.09445,80.01227,-54.10867,0,0,
