

Measurement ID,6871
Battery Name,HR12-9
Battery Type,AGM VRLA
Circuit,Eis_080
Program,312 - UCT_AST9AH_EIS
Start Time,2024/03/07 08:59:17
End Time,2024/03/07 09:07:53
Test section,EIS00001
Comment,UCT_AST_A07_-20
OrderNo,UCT002
Producer,ASTERION
Type,AGM VRLA
Nominal Voltage,12
Nominal Current,1
Nominal Capacity,9
Cells,6
Maximum Voltage,12.9
Gassing Voltage,14.4
Break Voltage,10.5
Charge Factor,0
Impedance,0
Cold Cranking Current,2.7
Energy Density,0
Comment,



Step,Status,Step Time,Prog Time,Cycle,Cycle Level,Procedure,Voltage,Current,StartFreq,EndFreq,SetFreq,AAcMax,VAcMin,VAcMax,mvIdeal,Go,Status,U1,Zreal1,Zimg1,ActFreq,EisError,AACStart,MinIntervalTime,CountOfPeriods,VRelativ,AAmplitude,NomVal1,Phase1,U2,U3,Zreal2,Zreal3,Zimg2,Zimg3,NomVal2,Phase2,NomVal3,Phase3,EisStart,EisFinish,
[],[],[hh:mm:ss.ttt],[hh:mm:ss.ttt],[],[],[],[V],[A],[EIS],[EIS],[EIS],[EIS],[EIS],[EIS],[EIS],[EIS],[EIS],[EIS],[EIS],[EIS],[EIS],[EIS],[EIS],[EIS],[EIS],[EIS],[EIS],[EIS],[EIS],[EIS],[EIS],[EIS],[EIS],[EIS],[EIS],[EIS],[EIS],[EIS],[EIS],[EisStart],[EisFinish],
3,MSG,00:00:00.000,00:00:05.048,0,0,UCT_AST9AH_EIS,StartFreq: 5.000 EndFreq: 5000.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,MSG,00:00:00.000,00:00:05.048,0,0,UCT_AST9AH_EIS,MvIdeal:    36 AAcStart:  0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,MSG,00:00:00.000,00:00:05.048,0,0,UCT_AST9AH_EIS,Time: 10.000 Peri:  3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,EIS,00:00:32.540,00:00:37.588,0,0,UCT_AST9AH_EIS,,,5.00,5000.00,5000.000,0,9,14,36,1,16.00000,12.21889,25.16408,8.26022,5052.631,0.00000,0.01,10.00,3,0,0.05,26.48513,18.17265,12.21932,12.22072,25.13837,25.13345,8.45535,8.37898,26.52226,18.59050,26.49335,18.43734,0,0,
3,EIS,00:00:49.678,00:00:54.726,0,0,UCT_AST9AH_EIS,,,5.00,5000.00,3749.471,0,9,14,36,2,16.00000,12.21868,25.30000,5.38507,3692.308,0.00000,0.01,10.00,3,0,0.05,25.86675,12.01601,12.21930,12.22061,25.27748,25.28098,5.53570,5.47238,25.87653,12.35262,25.86649,12.21393,0,0,
3,EIS,00:01:06.542,00:01:11.590,0,0,UCT_AST9AH_EIS,,,5.00,5000.00,2811.707,0,9,14,36,3,16.00000,12.21869,25.48529,3.37429,2823.529,0.00000,0.01,10.00,3,0,0.05,25.70770,7.54217,12.21894,12.22032,25.47608,25.47376,3.48447,3.44564,25.71326,7.78826,25.70573,7.70320,0,0,
3,EIS,00:01:23.542,00:01:28.590,0,0,UCT_AST9AH_EIS,,,5.00,5000.00,2108.483,0,9,14,36,4,16.00000,12.21854,25.80237,1.51111,2086.957,0.00000,0.01,10.00,3,0,0.05,25.84658,3.35169,12.21909,12.22072,25.80267,25.80424,1.59142,1.56027,25.85170,3.52934,25.85137,3.46022,0,0,
3,EIS,00:01:40.724,00:01:45.772,0,0,UCT_AST9AH_EIS,,,5.00,5000.00,1581.139,0,9,14,36,5,16.00000,12.21861,26.16707,0.06149,1573.771,0.00000,0.01,10.00,3,0,0.05,26.16714,0.13464,12.21988,12.22024,26.17080,26.16740,0.12831,0.10728,26.17111,0.28090,26.16762,0.23490,0,0,
3,EIS,00:01:57.829,00:02:02.877,0,0,UCT_AST9AH_EIS,,,5.00,5000.00,1185.687,0,9,14,36,6,16.00000,12.21884,26.59939,-1.20539,1185.185,0.00000,0.01,10.00,3,0,0.05,26.62669,-2.59466,12.21912,12.22106,26.60415,26.60681,-1.15664,-1.17272,26.62928,-2.48941,26.63264,-2.52372,0,0,
