

Measurement ID,6828
Battery Name,HR12-9
Battery Type,AGM VRLA
Circuit,Eis_080
Program,312 - UCT_AST9AH_EIS
Start Time,2024/03/05 16:13:33
End Time,2024/03/05 16:21:34
Test section,EIS00001
Comment,UCT_AST_9AH_A04_-20_POC
OrderNo,UCT002
Producer,ASTERION
Type,AGM VRLA
Nominal Voltage,12
Nominal Current,1
Nominal Capacity,9
Cells,6
Maximum Voltage,12.9
Gassing Voltage,14.4
Break Voltage,10.5
Charge Factor,0
Impedance,0
Cold Cranking Current,2.7
Energy Density,0
Comment,



Step,Status,Step Time,Prog Time,Cycle,Cycle Level,Procedure,Voltage,Current,StartFreq,EndFreq,SetFreq,AAcMax,VAcMin,VAcMax,mvIdeal,Go,Status,U1,Zreal1,Zimg1,ActFreq,EisError,AACStart,MinIntervalTime,CountOfPeriods,VRelativ,AAmplitude,NomVal1,Phase1,U2,U3,Zreal2,Zreal3,Zimg2,Zimg3,NomVal2,Phase2,NomVal3,Phase3,EisStart,EisFinish,
[],[],[hh:mm:ss.ttt],[hh:mm:ss.ttt],[],[],[],[V],[A],[EIS],[EIS],[EIS],[EIS],[EIS],[EIS],[EIS],[EIS],[EIS],[EIS],[EIS],[EIS],[EIS],[EIS],[EIS],[EIS],[EIS],[EIS],[EIS],[EIS],[EIS],[EIS],[EIS],[EIS],[EIS],[EIS],[EIS],[EIS],[EIS],[EIS],[EIS],[EisStart],[EisFinish],
3,MSG,00:00:00.000,00:00:05.049,0,0,UCT_AST9AH_EIS,StartFreq: 5.000 EndFreq: 3000.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,MSG,00:00:00.000,00:00:05.049,0,0,UCT_AST9AH_EIS,MvIdeal:    36 AAcStart:  0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,MSG,00:00:00.000,00:00:05.049,0,0,UCT_AST9AH_EIS,Time: 10.000 Peri:  3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,EIS,00:00:32.226,00:00:37.275,0,0,UCT_AST9AH_EIS,,,5.00,3000.00,3000.000,0,11,14,36,1,16.00000,12.69829,23.02965,3.72629,3000.000,0.00000,0.01,10.00,3,0,0.05,23.32916,9.19103,12.69922,12.70013,23.01999,23.01905,3.61587,3.75744,23.30224,8.92681,23.32370,9.27072,0,0,
3,EIS,00:00:48.875,00:00:53.924,0,0,UCT_AST9AH_EIS,,,5.00,3000.00,2249.683,0,11,14,36,2,16.00000,11.73915,-7.01837,-2.02378,2232.558,0.00000,0.01,10.00,3,0,0.05,7.30432,16.08517,12.08739,11.78397,-19.46406,-20.28531,-5.13260,-5.38188,20.12942,14.77241,20.98710,14.85879,0,0,
3,EIS,00:01:05.662,00:01:10.711,0,0,UCT_AST9AH_EIS,,,5.00,3000.00,1687.024,0,11,14,36,3,16.00000,12.28815,23.54847,0.53850,1684.211,0.00000,0.01,10.00,3,0,0.05,23.55463,1.31000,12.29139,12.29569,23.54401,23.54036,0.47302,0.55277,23.54876,1.15098,23.54685,1.34516,0,0,
3,EIS,00:01:22.589,00:01:27.638,0,0,UCT_AST9AH_EIS,,,5.00,3000.00,1265.090,0,11,14,36,4,16.00000,11.62800,-6.53463,-1.06836,1263.158,0.00000,0.01,10.00,3,0,0.05,6.62139,9.28528,12.00735,11.66473,-18.85650,-19.87851,-2.79234,-2.95836,19.06213,8.42337,20.09744,8.46476,0,0,
3,EIS,00:01:39.792,00:01:44.841,0,0,UCT_AST9AH_EIS,,,5.00,3000.00,948.683,0,11,14,36,5,16.00000,12.22240,24.39605,-1.77068,950.495,0.00000,0.01,10.00,3,0,0.05,24.46022,-4.15128,12.22675,12.23263,24.39041,24.39470,-1.79766,-1.75303,24.45656,-4.21529,24.45761,-4.11027,0,0,
3,EIS,00:01:57.882,00:02:02.931,0,0,UCT_AST9AH_EIS,,,5.00,3000.00,711.412,0,11,14,36,6,16.00000,12.28803,24.96468,-2.78796,711.111,0.00000,0.01,10.00,3,0,0.05,25.11987,-6.37218,12.29226,12.28765,24.95898,24.96728,-2.80713,-2.77587,25.11635,-6.41707,25.12112,-6.34410,0,0,
3,EIS,00:02:16.051,00:02:21.100,0,0,UCT_AST9AH_EIS,,,5.00,3000.00,533.484,0,11,14,36,7,16.00000,12.32787,25.62462,-3.75289,533.333,0.00000,0.01,10.00,3,0,0.05,25.89798,-8.33211,12.33024,12.32828,25.62016,25.62096,-3.77099,-3.74826,25.89620,-8.37315,25.89369,-8.32313,0,0,
3,EIS,00:02:35.766,00:02:40.815,0,0,UCT_AST9AH_EIS,,,5.00,3000.00,400.056,0,11,14,36,8,16.00000,12.35101,26.37113,-4.72251,400.000,0.00000,0.01,10.00,3,0,0.05,26.79064,-10.15285,12.35541,12.35200,26.37199,26.37532,-4.74385,-4.72394,26.79526,-10.19742,26.79502,-10.15427,0,0,
3,EIS,00:02:54.585,00:02:59.634,0,0,UCT_AST9AH_EIS,,,5.00,3000.00,300.000,0,11,14,36,9,16.00000,12.37145,27.24775,-5.71710,300.000,0.00000,0.01,10.00,3,0,0.05,27.84107,-11.84985,12.37622,12.37510,27.25170,27.24902,-5.72400,-5.71125,27.84635,-11.86207,27.84111,-11.83754,0,0,
3,EIS,00:03:14.801,00:03:19.850,0,0,UCT_AST9AH_EIS,,,5.00,3000.00,224.968,0,11,14,36,10,16.00000,12.38786,28.27544,-6.73616,224.824,0.00000,0.01,10.00,3,0,0.05,29.06676,-13.40000,12.39074,12.39396,28.27198,28.27162,-6.74642,-6.73759,29.06577,-13.42126,29.06338,-13.40449,0,0,
3,EIS,00:03:33.367,00:03:38.416,0,0,UCT_AST9AH_EIS,,,5.00,3000.00,168.702,0,11,14,36,11,16.00000,12.40134,29.42693,-7.79235,168.421,0.00000,0.01,10.00,3,0,0.05,30.44117,-14.83171,12.40489,12.40556,29.41247,29.42471,-7.79492,-7.78956,30.42786,-14.84334,30.43831,-14.82768,0,0,
3,EIS,00:03:52.634,00:03:57.683,0,0,UCT_AST9AH_EIS,,,5.00,3000.00,126.509,0,11,14,36,12,16.00000,12.41461,30.64999,-8.89412,126.649,0.00000,0.01,10.00,3,0,0.05,31.91437,-16.18186,12.41573,12.41716,30.64681,30.64257,-8.89777,-8.89122,31.91233,-16.18973,31.90644,-16.18057,0,0,
