

Measurement ID,7651
Battery Name,HR12-9
Battery Type,AGM VRLA
Circuit,Eis_080
Program,312 - UCT_AST9AH_EIS
Start Time,2024/05/15 15:17:50
End Time,2024/05/15 15:26:33
Test section,TS007461
Comment,UCT_AST_B08_+00
OrderNo,UCT002
Producer,ASTERION
Type,AGM VRLA
Nominal Voltage,12
Nominal Current,1
Nominal Capacity,9
Cells,6
Maximum Voltage,12.9
Gassing Voltage,14.4
Break Voltage,10.5
Charge Factor,0
Impedance,0
Cold Cranking Current,2.7
Energy Density,0
Comment,



Step,Status,Step Time,Prog Time,Cycle,Cycle Level,Procedure,Voltage,Current,StartFreq,EndFreq,SetFreq,AAcMax,VAcMin,VAcMax,mvIdeal,Go,Status,U1,Zreal1,Zimg1,ActFreq,EisError,AACStart,MinIntervalTime,CountOfPeriods,VRelativ,AAmplitude,NomVal1,Phase1,U2,U3,Zreal2,Zreal3,Zimg2,Zimg3,NomVal2,Phase2,NomVal3,Phase3,EisStart,EisFinish,
[],[],[hh:mm:ss.ttt],[hh:mm:ss.ttt],[],[],[],[V],[A],[EIS],[EIS],[EIS],[EIS],[EIS],[EIS],[EIS],[EIS],[EIS],[EIS],[EIS],[EIS],[EIS],[EIS],[EIS],[EIS],[EIS],[EIS],[EIS],[EIS],[EIS],[EIS],[EIS],[EIS],[EIS],[EIS],[EIS],[EIS],[EIS],[EIS],[EIS],[EisStart],[EisFinish],
3,MSG,00:00:00.000,00:00:05.043,0,0,UCT_AST9AH_EIS,StartFreq: 3.000 EndFreq: 3000.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,MSG,00:00:00.000,00:00:05.043,0,0,UCT_AST9AH_EIS,MvIdeal:    36 AAcStart:  0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,MSG,00:00:00.000,00:00:05.043,0,0,UCT_AST9AH_EIS,Time: 10.000 Peri:  3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,EIS,00:00:32.602,00:00:37.645,0,0,UCT_AST9AH_EIS,,,3.00,3000.00,3000.000,0,9,14,36,1,16.00000,11.96358,46.52862,4.09466,3000.000,0.00000,0.01,10.00,3,0,0.05,46.70845,5.02925,11.96352,11.96441,46.51185,46.51523,4.21566,4.20889,46.70251,5.17892,46.70526,5.17028,0,0,
3,EIS,00:00:49.493,00:00:54.536,0,0,UCT_AST9AH_EIS,,,3.00,3000.00,2249.683,0,9,14,36,2,16.00000,11.96307,46.57584,2.18848,2232.558,0.00000,0.01,10.00,3,0,0.05,46.62722,2.69021,11.96326,11.96406,46.56972,46.56757,2.27116,2.26997,46.62507,2.79205,46.62287,2.79071,0,0,
3,EIS,00:01:06.285,00:01:11.328,0,0,UCT_AST9AH_EIS,,,3.00,3000.00,1687.024,0,9,14,36,3,16.00000,11.96300,46.72943,0.70024,1684.211,0.00000,0.01,10.00,3,0,0.05,46.73468,0.85851,11.96429,11.96330,46.72613,46.72656,0.76503,0.76172,46.73240,0.93801,46.73277,0.93393,0,0,
3,EIS,00:01:23.337,00:01:28.380,0,0,UCT_AST9AH_EIS,,,3.00,3000.00,1265.090,0,9,14,36,4,16.00000,11.96305,46.96121,-0.59768,1263.158,0.00000,0.01,10.00,3,0,0.05,46.96501,-0.72917,11.96418,11.96487,46.96967,46.96557,-0.53986,-0.54810,46.97277,-0.65852,46.96877,-0.66862,0,0,
3,EIS,00:01:40.710,00:01:45.753,0,0,UCT_AST9AH_EIS,,,3.00,3000.00,948.683,0,9,14,36,5,16.00000,11.96304,47.35262,-1.70254,950.495,0.00000,0.01,10.00,3,0,0.05,47.38322,-2.05916,11.96446,11.96430,47.35326,47.35137,-1.65731,-1.65638,47.38225,-2.00446,47.38033,-2.00343,0,0,
3,EIS,00:01:58.284,00:02:03.327,0,0,UCT_AST9AH_EIS,,,3.00,3000.00,711.412,0,9,14,36,6,16.00000,11.96298,47.87208,-2.71332,711.111,0.00000,0.01,10.00,3,0,0.05,47.94891,-3.24397,11.96389,11.96435,47.87802,47.87248,-2.68092,-2.68480,47.95302,-3.20492,47.94771,-3.20992,0,0,
