Test Name:,"UCT-AST9AH-A06",
Test Date:,"2024/03/04 10:48:13 AM",
Operator ID:,"Uyilo",

Program Name:,"UCT-Charge and par discharge",
Program Description:,"Charge and discharge test",
Program Database:,C:\VisuaLCN\Programs\Standard tests.mdb,

Module Type:,fj,
Module Description:,"LCV 16-100-12",
Address:,"Port: 1, Sys Controller: 1  Circuit: 14",
Name:,"Channel 14",Device ID:,"Unknown",

"Exclude","Total Time, (h:m:s)","Cycle","Loop Counter #1","Loop Counter #2","Loop Counter #3","Step","Step time, (h:m:s)","Current, A","Voltage, V","Power, W","Amp-Hours, AH","Watt-Hours, WH","Unassigned A1","Unassigned A2","Mode","Data Acquisition Flag",
No,="0:26:03.0",1,1,1,1,2,="0:25:53.0",1.50,14.017,21.0,0.64,8.86,0.0,0.0,CHRG, ,
No,="0:26:04.0",1,1,1,1,2,="0:25:54.0",1.50,14.018,20.9,0.64,8.87,0.0,0.0,CHRG, ,
No,="0:26:05.0",1,1,1,1,2,="0:25:55.0",1.50,14.018,20.9,0.64,8.87,0.0,0.0,CHRG, ,
No,="0:26:06.0",1,1,1,1,2,="0:25:56.0",1.50,14.018,20.9,0.64,8.88,0.0,0.0,CHRG, ,
No,="0:26:07.0",1,1,1,1,2,="0:25:57.0",1.50,14.018,20.9,0.64,8.88,0.0,0.0,CHRG, ,
No,="0:26:08.0",1,1,1,1,2,="0:25:58.0",1.50,14.017,20.9,0.64,8.89,0.0,0.0,CHRG, ,
No,="0:26:09.0",1,1,1,1,2,="0:25:59.0",1.50,14.018,20.9,0.64,8.89,0.0,0.0,CHRG, ,
No,="0:26:10.0",1,1,1,1,2,="0:26:00.0",1.50,14.018,21.0,0.64,8.90,0.0,0.0,CHRG, ,
No,="0:26:11.0",1,1,1,1,2,="0:26:01.0",1.50,14.019,21.0,0.65,8.91,0.0,0.0,CHRG, ,
No,="0:26:12.0",1,1,1,1,2,="0:26:02.0",1.50,14.019,20.9,0.65,8.91,0.0,0.0,CHRG, ,
No,="0:26:13.0",1,1,1,1,2,="0:26:03.0",1.50,14.019,20.9,0.65,8.92,0.0,0.0,CHRG, ,
No,="0:26:14.0",1,1,1,1,2,="0:26:04.0",1.49,14.019,20.9,0.65,8.92,0.0,0.0,CHRG, ,
No,="0:26:15.0",1,1,1,1,2,="0:26:05.0",1.50,14.020,20.9,0.65,8.93,0.0,0.0,CHRG, ,
No,="0:26:16.0",1,1,1,1,2,="0:26:06.0",1.50,14.020,21.0,0.65,8.94,0.0,0.0,CHRG, ,
No,="0:26:17.0",1,1,1,1,2,="0:26:07.0",1.50,14.020,21.0,0.65,8.94,0.0,0.0,CHRG, ,
No,="0:26:18.0",1,1,1,1,2,="0:26:08.0",1.50,14.020,20.9,0.65,8.95,0.0,0.0,CHRG, ,
No,="0:26:19.0",1,1,1,1,2,="0:26:09.0",1.49,14.021,20.9,0.65,8.95,0.0,0.0,CHRG, ,
No,="0:26:20.0",1,1,1,1,2,="0:26:10.0",1.50,14.021,20.9,0.65,8.96,0.0,0.0,CHRG, ,
No,="0:26:21.0",1,1,1,1,2,="0:26:11.0",1.50,14.021,21.0,0.65,8.96,0.0,0.0,CHRG, ,
No,="0:26:22.0",1,1,1,1,2,="0:26:12.0",1.49,14.021,20.9,0.65,8.97,0.0,0.0,CHRG, ,
No,="0:26:23.0",1,1,1,1,2,="0:26:13.0",1.50,14.022,21.0,0.65,8.98,0.0,0.0,CHRG, ,
No,="0:26:24.0",1,1,1,1,2,="0:26:14.0",1.50,14.022,21.0,0.65,8.98,0.0,0.0,CHRG, ,
No,="0:26:25.0",1,1,1,1,2,="0:26:15.0",1.50,14.022,20.9,0.65,8.99,0.0,0.0,CHRG, ,
No,="0:26:26.0",1,1,1,1,2,="0:26:16.0",1.50,14.022,20.9,0.65,8.99,0.0,0.0,CHRG, ,
No,="0:26:27.0",1,1,1,1,2,="0:26:17.0",1.50,14.023,20.9,0.65,9.00,0.0,0.0,CHRG, ,
No,="0:26:28.0",1,1,1,1,2,="0:26:18.0",1.50,14.023,21.0,0.65,9.00,0.0,0.0,CHRG, ,
No,="0:26:29.0",1,1,1,1,2,="0:26:19.0",1.50,14.023,21.0,0.65,9.01,0.0,0.0,CHRG, ,
No,="0:26:30.0",1,1,1,1,2,="0:26:20.0",1.50,14.023,20.9,0.65,9.02,0.0,0.0,CHRG, ,
No,="0:26:31.0",1,1,1,1,2,="0:26:21.0",1.50,14.023,21.0,0.65,9.02,0.0,0.0,CHRG, ,
No,="0:26:32.0",1,1,1,1,2,="0:26:22.0",1.50,14.023,20.9,0.65,9.03,0.0,0.0,CHRG, ,
No,="0:26:33.0",1,1,1,1,2,="0:26:23.0",1.50,14.024,20.9,0.65,9.03,0.0,0.0,CHRG, ,
No,="0:26:34.0",1,1,1,1,2,="0:26:24.0",1.50,14.024,20.9,0.65,9.04,0.0,0.0,CHRG, ,
No,="0:26:35.0",1,1,1,1,2,="0:26:25.0",1.50,14.024,20.9,0.66,9.05,0.0,0.0,CHRG, ,
No,="0:26:36.0",1,1,1,1,2,="0:26:26.0",1.50,14.025,20.9,0.66,9.05,0.0,0.0,CHRG, ,
No,="0:26:37.0",1,1,1,1,2,="0:26:27.0",1.49,14.025,20.9,0.66,9.06,0.0,0.0,CHRG, ,
No,="0:26:38.0",1,1,1,1,2,="0:26:28.0",1.49,14.026,20.9,0.66,9.06,0.0,0.0,CHRG, ,
No,="0:26:39.0",1,1,1,1,2,="0:26:29.0",1.50,14.026,21.0,0.66,9.07,0.0,0.0,CHRG, ,
No,="0:26:40.0",1,1,1,1,2,="0:26:30.0",1.50,14.027,21.0,0.66,9.07,0.0,0.0,CHRG, ,
No,="0:26:41.0",1,1,1,1,2,="0:26:31.0",1.50,14.027,21.0,0.66,9.08,0.0,0.0,CHRG, ,
No,="0:26:42.0",1,1,1,1,2,="0:26:32.0",1.50,14.027,21.0,0.66,9.09,0.0,0.0,CHRG, ,
No,="0:26:43.0",1,1,1,1,2,="0:26:33.0",1.50,14.027,21.0,0.66,9.09,0.0,0.0,CHRG, ,
No,="0:26:44.0",1,1,1,1,2,="0:26:34.0",1.50,14.027,21.0,0.66,9.10,0.0,0.0,CHRG, ,
No,="0:26:45.0",1,1,1,1,2,="0:26:35.0",1.50,14.027,21.0,0.66,9.10,0.0,0.0,CHRG, ,
No,="0:26:46.0",1,1,1,1,2,="0:26:36.0",1.50,14.028,21.0,0.66,9.11,0.0,0.0,CHRG, ,
No,="0:26:47.0",1,1,1,1,2,="0:26:37.0",1.50,14.028,21.0,0.66,9.12,0.0,0.0,CHRG, ,
No,="0:26:48.0",1,1,1,1,2,="0:26:38.0",1.49,14.028,20.9,0.66,9.12,0.0,0.0,CHRG, ,
No,="0:26:49.0",1,1,1,1,2,="0:26:39.0",1.50,14.029,21.0,0.66,9.13,0.0,0.0,CHRG, ,
No,="0:26:50.0",1,1,1,1,2,="0:26:40.0",1.50,14.029,21.0,0.66,9.13,0.0,0.0,CHRG, ,
No,="0:26:51.0",1,1,1,1,2,="0:26:41.0",1.50,14.029,21.0,0.66,9.14,0.0,0.0,CHRG, ,
No,="0:26:52.0",1,1,1,1,2,="0:26:42.0",1.50,14.029,21.0,0.66,9.14,0.0,0.0,CHRG, ,
No,="0:26:53.0",1,1,1,1,2,="0:26:43.0",1.50,14.030,21.0,0.66,9.15,0.0,0.0,CHRG, ,
No,="0:26:54.0",1,1,1,1,2,="0:26:44.0",1.50,14.030,21.0,0.66,9.16,0.0,0.0,CHRG, ,
No,="0:26:55.0",1,1,1,1,2,="0:26:45.0",1.50,14.030,21.0,0.66,9.16,0.0,0.0,CHRG, ,
No,="0:26:56.0",1,1,1,1,2,="0:26:46.0",1.49,14.030,20.9,0.66,9.17,0.0,0.0,CHRG, ,
No,="0:26:57.0",1,1,1,1,2,="0:26:47.0",1.50,14.031,21.0,0.66,9.17,0.0,0.0,CHRG, ,
No,="0:26:58.0",1,1,1,1,2,="0:26:48.0",1.50,14.030,21.0,0.66,9.18,0.0,0.0,CHRG, ,
No,="0:26:59.0",1,1,1,1,2,="0:26:49.0",1.50,14.031,21.0,0.67,9.19,0.0,0.0,CHRG, ,
No,="0:27:00.0",1,1,1,1,2,="0:26:50.0",1.50,14.031,21.0,0.67,9.19,0.0,0.0,CHRG, ,
No,="0:27:01.0",1,1,1,1,2,="0:26:51.0",1.50,14.031,21.0,0.67,9.20,0.0,0.0,CHRG, ,
No,="0:27:02.0",1,1,1,1,2,="0:26:52.0",1.50,14.032,21.0,0.67,9.20,0.0,0.0,CHRG, ,
No,="0:27:03.0",1,1,1,1,2,="0:26:53.0",1.50,14.032,21.0,0.67,9.21,0.0,0.0,CHRG, ,
No,="0:27:04.0",1,1,1,1,2,="0:26:54.0",1.50,14.031,21.0,0.67,9.21,0.0,0.0,CHRG, ,
No,="0:27:05.0",1,1,1,1,2,="0:26:55.0",1.50,14.032,21.0,0.67,9.22,0.0,0.0,CHRG, ,
No,="0:27:06.0",1,1,1,1,2,="0:26:56.0",1.50,14.033,21.0,0.67,9.23,0.0,0.0,CHRG, ,
No,="0:27:07.0",1,1,1,1,2,="0:26:57.0",1.50,14.033,21.0,0.67,9.23,0.0,0.0,CHRG, ,
No,="0:27:08.0",1,1,1,1,2,="0:26:58.0",1.49,14.034,20.9,0.67,9.24,0.0,0.0,CHRG, ,
No,="0:27:09.0",1,1,1,1,2,="0:26:59.0",1.50,14.034,21.0,0.67,9.24,0.0,0.0,CHRG, ,
No,="0:27:10.0",1,1,1,1,2,="0:27:00.0",1.50,14.034,21.0,0.67,9.25,0.0,0.0,CHRG, ,
No,="0:27:11.0",1,1,1,1,2,="0:27:01.0",1.50,14.034,21.0,0.67,9.26,0.0,0.0,CHRG, ,
No,="0:27:12.0",1,1,1,1,2,="0:27:02.0",1.50,14.034,21.0,0.67,9.26,0.0,0.0,CHRG, ,
No,="0:27:13.0",1,1,1,1,2,="0:27:03.0",1.50,14.034,21.0,0.67,9.27,0.0,0.0,CHRG, ,
No,="0:27:14.0",1,1,1,1,2,="0:27:04.0",1.50,14.034,21.0,0.67,9.27,0.0,0.0,CHRG, ,
No,="0:27:15.0",1,1,1,1,2,="0:27:05.0",1.50,14.035,21.0,0.67,9.28,0.0,0.0,CHRG, ,
No,="0:27:16.0",1,1,1,1,2,="0:27:06.0",1.49,14.035,20.9,0.67,9.28,0.0,0.0,CHRG, ,
No,="0:27:17.0",1,1,1,1,2,="0:27:07.0",1.50,14.035,21.0,0.67,9.29,0.0,0.0,CHRG, ,
No,="0:27:18.0",1,1,1,1,2,="0:27:08.0",1.50,14.036,21.0,0.67,9.30,0.0,0.0,CHRG, ,
No,="0:27:19.0",1,1,1,1,2,="0:27:09.0",1.50,14.036,21.0,0.67,9.30,0.0,0.0,CHRG, ,
No,="0:27:20.0",1,1,1,1,2,="0:27:10.0",1.50,14.036,21.0,0.67,9.31,0.0,0.0,CHRG, ,
No,="0:27:21.0",1,1,1,1,2,="0:27:11.0",1.50,14.037,21.0,0.67,9.31,0.0,0.0,CHRG, ,
No,="0:27:22.0",1,1,1,1,2,="0:27:12.0",1.50,14.037,21.0,0.67,9.32,0.0,0.0,CHRG, ,
No,="0:27:23.0",1,1,1,1,2,="0:27:13.0",1.50,14.037,21.0,0.68,9.33,0.0,0.0,CHRG, ,
No,="0:27:24.0",1,1,1,1,2,="0:27:14.0",1.49,14.037,20.9,0.68,9.33,0.0,0.0,CHRG, ,
No,="0:27:25.0",1,1,1,1,2,="0:27:15.0",1.50,14.037,21.0,0.68,9.34,0.0,0.0,CHRG, ,
No,="0:27:26.0",1,1,1,1,2,="0:27:16.0",1.50,14.038,21.0,0.68,9.34,0.0,0.0,CHRG, ,
No,="0:27:27.0",1,1,1,1,2,="0:27:17.0",1.50,14.037,21.0,0.68,9.35,0.0,0.0,CHRG, ,
No,="0:27:28.0",1,1,1,1,2,="0:27:18.0",1.50,14.038,21.0,0.68,9.35,0.0,0.0,CHRG, ,
No,="0:27:29.0",1,1,1,1,2,="0:27:19.0",1.50,14.039,21.0,0.68,9.36,0.0,0.0,CHRG, ,
No,="0:27:30.0",1,1,1,1,2,="0:27:20.0",1.50,14.039,21.0,0.68,9.37,0.0,0.0,CHRG, ,
No,="0:27:31.0",1,1,1,1,2,="0:27:21.0",1.50,14.039,21.0,0.68,9.37,0.0,0.0,CHRG, ,
No,="0:27:32.0",1,1,1,1,2,="0:27:22.0",1.50,14.039,21.0,0.68,9.38,0.0,0.0,CHRG, ,
No,="0:27:33.0",1,1,1,1,2,="0:27:23.0",1.50,14.039,21.0,0.68,9.38,0.0,0.0,CHRG, ,
No,="0:27:34.0",1,1,1,1,2,="0:27:24.0",1.50,14.039,21.0,0.68,9.39,0.0,0.0,CHRG, ,
No,="0:27:35.0",1,1,1,1,2,="0:27:25.0",1.50,14.040,21.0,0.68,9.40,0.0,0.0,CHRG, ,
No,="0:27:36.0",1,1,1,1,2,="0:27:26.0",1.50,14.040,21.0,0.68,9.40,0.0,0.0,CHRG, ,
No,="0:27:37.0",1,1,1,1,2,="0:27:27.0",1.50,14.040,21.0,0.68,9.41,0.0,0.0,CHRG, ,
No,="0:27:38.0",1,1,1,1,2,="0:27:28.0",1.50,14.040,21.0,0.68,9.41,0.0,0.0,CHRG, ,
No,="0:27:39.0",1,1,1,1,2,="0:27:29.0",1.50,14.040,21.0,0.68,9.42,0.0,0.0,CHRG, ,
No,="0:27:40.0",1,1,1,1,2,="0:27:30.0",1.50,14.041,21.0,0.68,9.42,0.0,0.0,CHRG, ,
No,="0:27:41.0",1,1,1,1,2,="0:27:31.0",1.50,14.041,21.0,0.68,9.43,0.0,0.0,CHRG, ,
No,="0:27:42.0",1,1,1,1,2,="0:27:32.0",1.50,14.041,21.0,0.68,9.44,0.0,0.0,CHRG, ,
No,="0:27:43.0",1,1,1,1,2,="0:27:33.0",1.49,14.041,20.9,0.68,9.44,0.0,0.0,CHRG, ,
No,="0:27:44.0",1,1,1,1,2,="0:27:34.0",1.50,14.042,21.0,0.68,9.45,0.0,0.0,CHRG, ,
No,="0:27:45.0",1,1,1,1,2,="0:27:35.0",1.50,14.042,21.0,0.68,9.45,0.0,0.0,CHRG, ,
No,="0:27:46.0",1,1,1,1,2,="0:27:36.0",1.50,14.042,21.0,0.68,9.46,0.0,0.0,CHRG, ,
No,="0:27:47.0",1,1,1,1,2,="0:27:37.0",1.50,14.042,21.0,0.69,9.47,0.0,0.0,CHRG, ,
No,="0:27:48.0",1,1,1,1,2,="0:27:38.0",1.50,14.042,21.0,0.69,9.47,0.0,0.0,CHRG, ,
No,="0:27:49.0",1,1,1,1,2,="0:27:39.0",1.50,14.043,21.0,0.69,9.48,0.0,0.0,CHRG, ,
No,="0:27:50.0",1,1,1,1,2,="0:27:40.0",1.50,14.043,21.0,0.69,9.48,0.0,0.0,CHRG, ,
No,="0:27:51.0",1,1,1,1,2,="0:27:41.0",1.50,14.044,21.0,0.69,9.49,0.0,0.0,CHRG, ,
No,="0:27:52.0",1,1,1,1,2,="0:27:42.0",1.50,14.044,21.0,0.69,9.49,0.0,0.0,CHRG, ,
No,="0:27:53.0",1,1,1,1,2,="0:27:43.0",1.50,14.045,21.0,0.69,9.50,0.0,0.0,CHRG, ,
No,="0:27:54.0",1,1,1,1,2,="0:27:44.0",1.49,14.045,20.9,0.69,9.51,0.0,0.0,CHRG, ,
No,="0:27:55.0",1,1,1,1,2,="0:27:45.0",1.50,14.045,21.0,0.69,9.51,0.0,0.0,CHRG, ,
No,="0:27:56.0",1,1,1,1,2,="0:27:46.0",1.50,14.045,21.0,0.69,9.52,0.0,0.0,CHRG, ,
No,="0:27:57.0",1,1,1,1,2,="0:27:47.0",1.50,14.046,21.0,0.69,9.52,0.0,0.0,CHRG, ,
No,="0:27:58.0",1,1,1,1,2,="0:27:48.0",1.50,14.046,21.0,0.69,9.53,0.0,0.0,CHRG, ,
No,="0:27:59.0",1,1,1,1,2,="0:27:49.0",1.50,14.047,21.0,0.69,9.54,0.0,0.0,CHRG, ,
No,="0:28:00.0",1,1,1,1,2,="0:27:50.0",1.50,14.047,21.0,0.69,9.54,0.0,0.0,CHRG, ,
No,="0:28:01.0",1,1,1,1,2,="0:27:51.0",1.50,14.047,21.0,0.69,9.55,0.0,0.0,CHRG, ,
No,="0:28:02.0",1,1,1,1,2,="0:27:52.0",1.50,14.048,21.0,0.69,9.55,0.0,0.0,CHRG, ,
No,="0:28:03.0",1,1,1,1,2,="0:27:53.0",1.50,14.047,21.0,0.69,9.56,0.0,0.0,CHRG, ,
No,="0:28:04.0",1,1,1,1,2,="0:27:54.0",1.50,14.047,21.0,0.69,9.56,0.0,0.0,CHRG, ,
No,="0:28:05.0",1,1,1,1,2,="0:27:55.0",1.50,14.048,21.0,0.69,9.57,0.0,0.0,CHRG, ,
No,="0:28:06.0",1,1,1,1,2,="0:27:56.0",1.50,14.049,21.0,0.69,9.58,0.0,0.0,CHRG, ,
No,="0:28:07.0",1,1,1,1,2,="0:27:57.0",1.50,14.049,21.0,0.69,9.58,0.0,0.0,CHRG, ,
No,="0:28:08.0",1,1,1,1,2,="0:27:58.0",1.50,14.049,21.0,0.69,9.59,0.0,0.0,CHRG, ,
No,="0:28:09.0",1,1,1,1,2,="0:27:59.0",1.50,14.050,21.0,0.69,9.59,0.0,0.0,CHRG, ,
No,="0:28:10.0",1,1,1,1,2,="0:28:00.0",1.50,14.050,21.0,0.69,9.60,0.0,0.0,CHRG, ,
No,="0:28:11.0",1,1,1,1,2,="0:28:01.0",1.50,14.050,21.0,0.70,9.61,0.0,0.0,CHRG, ,
No,="0:28:12.0",1,1,1,1,2,="0:28:02.0",1.50,14.050,21.0,0.70,9.61,0.0,0.0,CHRG, ,
No,="0:28:13.0",1,1,1,1,2,="0:28:03.0",1.50,14.050,21.0,0.70,9.62,0.0,0.0,CHRG, ,
No,="0:28:14.0",1,1,1,1,2,="0:28:04.0",1.50,14.050,21.0,0.70,9.62,0.0,0.0,CHRG, ,
No,="0:28:15.0",1,1,1,1,2,="0:28:05.0",1.50,14.050,21.0,0.70,9.63,0.0,0.0,CHRG, ,
No,="0:28:16.0",1,1,1,1,2,="0:28:06.0",1.50,14.052,21.0,0.70,9.63,0.0,0.0,CHRG, ,
No,="0:28:17.0",1,1,1,1,2,="0:28:07.0",1.50,14.052,21.0,0.70,9.64,0.0,0.0,CHRG, ,
No,="0:28:18.0",1,1,1,1,2,="0:28:08.0",1.50,14.052,21.0,0.70,9.65,0.0,0.0,CHRG, ,
No,="0:28:19.0",1,1,1,1,2,="0:28:09.0",1.50,14.053,21.0,0.70,9.65,0.0,0.0,CHRG, ,
No,="0:28:20.0",1,1,1,1,2,="0:28:10.0",1.50,14.052,21.0,0.70,9.66,0.0,0.0,CHRG, ,
No,="0:28:21.0",1,1,1,1,2,="0:28:11.0",1.50,14.053,21.0,0.70,9.66,0.0,0.0,CHRG, ,
No,="0:28:22.0",1,1,1,1,2,="0:28:12.0",1.50,14.052,21.0,0.70,9.67,0.0,0.0,CHRG, ,
No,="0:28:23.0",1,1,1,1,2,="0:28:13.0",1.50,14.053,21.0,0.70,9.68,0.0,0.0,CHRG, ,
No,="0:28:24.0",1,1,1,1,2,="0:28:14.0",1.50,14.053,21.0,0.70,9.68,0.0,0.0,CHRG, ,
No,="0:28:25.0",1,1,1,1,2,="0:28:15.0",1.50,14.053,21.0,0.70,9.69,0.0,0.0,CHRG, ,
No,="0:28:26.0",1,1,1,1,2,="0:28:16.0",1.50,14.054,21.0,0.70,9.69,0.0,0.0,CHRG, ,
No,="0:28:27.0",1,1,1,1,2,="0:28:17.0",1.50,14.055,21.0,0.70,9.70,0.0,0.0,CHRG, ,
No,="0:28:28.0",1,1,1,1,2,="0:28:18.0",1.50,14.055,21.0,0.70,9.70,0.0,0.0,CHRG, ,
No,="0:28:29.0",1,1,1,1,2,="0:28:19.0",1.50,14.055,21.0,0.70,9.71,0.0,0.0,CHRG, ,
No,="0:28:30.0",1,1,1,1,2,="0:28:20.0",1.50,14.055,21.0,0.70,9.72,0.0,0.0,CHRG, ,
No,="0:28:31.0",1,1,1,1,2,="0:28:21.0",1.50,14.056,21.0,0.70,9.72,0.0,0.0,CHRG, ,
No,="0:28:32.0",1,1,1,1,2,="0:28:22.0",1.50,14.055,21.0,0.70,9.73,0.0,0.0,CHRG, ,
No,="0:28:33.0",1,1,1,1,2,="0:28:23.0",1.50,14.056,21.0,0.70,9.73,0.0,0.0,CHRG, ,
No,="0:28:34.0",1,1,1,1,2,="0:28:24.0",1.50,14.056,21.0,0.70,9.74,0.0,0.0,CHRG, ,
No,="0:28:35.0",1,1,1,1,2,="0:28:25.0",1.50,14.056,21.0,0.71,9.75,0.0,0.0,CHRG, ,
No,="0:28:36.0",1,1,1,1,2,="0:28:26.0",1.50,14.057,21.0,0.71,9.75,0.0,0.0,CHRG, ,
No,="0:28:37.0",1,1,1,1,2,="0:28:27.0",1.50,14.057,21.0,0.71,9.76,0.0,0.0,CHRG, ,
No,="0:28:38.0",1,1,1,1,2,="0:28:28.0",1.50,14.057,21.0,0.71,9.76,0.0,0.0,CHRG, ,
No,="0:28:39.0",1,1,1,1,2,="0:28:29.0",1.50,14.058,21.0,0.71,9.77,0.0,0.0,CHRG, ,
No,="0:28:40.0",1,1,1,1,2,="0:28:30.0",1.50,14.058,21.0,0.71,9.77,0.0,0.0,CHRG, ,
No,="0:28:41.0",1,1,1,1,2,="0:28:31.0",1.50,14.058,21.0,0.71,9.78,0.0,0.0,CHRG, ,
No,="0:28:42.0",1,1,1,1,2,="0:28:32.0",1.50,14.059,21.0,0.71,9.79,0.0,0.0,CHRG, ,
No,="0:28:43.0",1,1,1,1,2,="0:28:33.0",1.50,14.059,21.0,0.71,9.79,0.0,0.0,CHRG, ,
No,="0:28:44.0",1,1,1,1,2,="0:28:34.0",1.49,14.059,20.9,0.71,9.80,0.0,0.0,CHRG, ,
No,="0:28:45.0",1,1,1,1,2,="0:28:35.0",1.50,14.059,21.0,0.71,9.80,0.0,0.0,CHRG, ,
No,="0:28:46.0",1,1,1,1,2,="0:28:36.0",1.50,14.060,21.0,0.71,9.81,0.0,0.0,CHRG, ,
No,="0:28:47.0",1,1,1,1,2,="0:28:37.0",1.49,14.059,20.9,0.71,9.82,0.0,0.0,CHRG, ,
No,="0:28:48.0",1,1,1,1,2,="0:28:38.0",1.50,14.060,21.0,0.71,9.82,0.0,0.0,CHRG, ,
No,="0:28:49.0",1,1,1,1,2,="0:28:39.0",1.50,14.060,21.0,0.71,9.83,0.0,0.0,CHRG, ,
No,="0:28:50.0",1,1,1,1,2,="0:28:40.0",1.50,14.061,21.0,0.71,9.83,0.0,0.0,CHRG, ,
No,="0:28:51.0",1,1,1,1,2,="0:28:41.0",1.50,14.061,21.0,0.71,9.84,0.0,0.0,CHRG, ,
No,="0:28:52.0",1,1,1,1,2,="0:28:42.0",1.50,14.061,21.0,0.71,9.84,0.0,0.0,CHRG, ,
No,="0:28:53.0",1,1,1,1,2,="0:28:43.0",1.49,14.061,20.9,0.71,9.85,0.0,0.0,CHRG, ,
No,="0:28:54.0",1,1,1,1,2,="0:28:44.0",1.50,14.062,21.0,0.71,9.86,0.0,0.0,CHRG, ,
No,="0:28:55.0",1,1,1,1,2,="0:28:45.0",1.50,14.062,21.0,0.71,9.86,0.0,0.0,CHRG, ,
No,="0:28:56.0",1,1,1,1,2,="0:28:46.0",1.50,14.062,21.0,0.71,9.87,0.0,0.0,CHRG, ,
No,="0:28:57.0",1,1,1,1,2,="0:28:47.0",1.50,14.062,21.0,0.71,9.87,0.0,0.0,CHRG, ,
No,="0:28:58.0",1,1,1,1,2,="0:28:48.0",1.50,14.063,21.0,0.71,9.88,0.0,0.0,CHRG, ,
No,="0:28:59.0",1,1,1,1,2,="0:28:49.0",1.50,14.063,21.0,0.72,9.89,0.0,0.0,CHRG, ,
No,="0:29:00.0",1,1,1,1,2,="0:28:50.0",1.50,14.064,21.0,0.72,9.89,0.0,0.0,CHRG, ,
No,="0:29:01.0",1,1,1,1,2,="0:28:51.0",1.50,14.063,21.0,0.72,9.90,0.0,0.0,CHRG, ,
No,="0:29:02.0",1,1,1,1,2,="0:28:52.0",1.50,14.064,21.0,0.72,9.90,0.0,0.0,CHRG, ,
No,="0:29:03.0",1,1,1,1,2,="0:28:53.0",1.50,14.064,21.0,0.72,9.91,0.0,0.0,CHRG, ,
No,="0:29:04.0",1,1,1,1,2,="0:28:54.0",1.50,14.064,21.0,0.72,9.91,0.0,0.0,CHRG, ,
No,="0:29:05.0",1,1,1,1,2,="0:28:55.0",1.50,14.064,21.0,0.72,9.92,0.0,0.0,CHRG, ,
No,="0:29:06.0",1,1,1,1,2,="0:28:56.0",1.50,14.065,21.0,0.72,9.93,0.0,0.0,CHRG, ,
No,="0:29:07.0",1,1,1,1,2,="0:28:57.0",1.50,14.065,21.0,0.72,9.93,0.0,0.0,CHRG, ,
No,="0:29:08.0",1,1,1,1,2,="0:28:58.0",1.50,14.065,21.0,0.72,9.94,0.0,0.0,CHRG, ,
No,="0:29:09.0",1,1,1,1,2,="0:28:59.0",1.50,14.066,21.0,0.72,9.94,0.0,0.0,CHRG, ,
No,="0:29:10.0",1,1,1,1,2,="0:29:00.0",1.50,14.066,21.0,0.72,9.95,0.0,0.0,CHRG, ,
No,="0:29:11.0",1,1,1,1,2,="0:29:01.0",1.50,14.066,21.0,0.72,9.96,0.0,0.0,CHRG, ,
No,="0:29:12.0",1,1,1,1,2,="0:29:02.0",1.50,14.066,21.0,0.72,9.96,0.0,0.0,CHRG, ,
No,="0:29:13.0",1,1,1,1,2,="0:29:03.0",1.50,14.066,21.0,0.72,9.97,0.0,0.0,CHRG, ,
No,="0:29:14.0",1,1,1,1,2,="0:29:04.0",1.50,14.067,21.0,0.72,9.97,0.0,0.0,CHRG, ,
No,="0:29:15.0",1,1,1,1,2,="0:29:05.0",1.50,14.068,21.0,0.72,9.98,0.0,0.0,CHRG, ,
No,="0:29:16.0",1,1,1,1,2,="0:29:06.0",1.50,14.067,21.0,0.72,9.98,0.0,0.0,CHRG, ,
No,="0:29:17.0",1,1,1,1,2,="0:29:07.0",1.50,14.068,21.1,0.72,9.99,0.0,0.0,CHRG, ,
No,="0:29:18.0",1,1,1,1,2,="0:29:08.0",1.50,14.068,21.0,0.72,10.00,0.0,0.0,CHRG, ,
No,="0:29:19.0",1,1,1,1,2,="0:29:09.0",1.50,14.068,21.0,0.72,10.00,0.0,0.0,CHRG, ,
No,="0:29:20.0",1,1,1,1,2,="0:29:10.0",1.50,14.069,21.0,0.72,10.01,0.0,0.0,CHRG, ,
No,="0:29:21.0",1,1,1,1,2,="0:29:11.0",1.50,14.069,21.1,0.72,10.01,0.0,0.0,CHRG, ,
No,="0:29:22.0",1,1,1,1,2,="0:29:12.0",1.50,14.070,21.1,0.72,10.02,0.0,0.0,CHRG, ,
No,="0:29:23.0",1,1,1,1,2,="0:29:13.0",1.50,14.069,21.0,0.73,10.03,0.0,0.0,CHRG, ,
No,="0:29:24.0",1,1,1,1,2,="0:29:14.0",1.50,14.069,21.0,0.73,10.03,0.0,0.0,CHRG, ,
No,="0:29:25.0",1,1,1,1,2,="0:29:15.0",1.50,14.071,21.1,0.73,10.04,0.0,0.0,CHRG, ,
No,="0:29:26.0",1,1,1,1,2,="0:29:16.0",1.50,14.070,21.1,0.73,10.04,0.0,0.0,CHRG, ,
No,="0:29:27.0",1,1,1,1,2,="0:29:17.0",1.50,14.070,21.0,0.73,10.05,0.0,0.0,CHRG, ,
No,="0:29:28.0",1,1,1,1,2,="0:29:18.0",1.50,14.071,21.0,0.73,10.05,0.0,0.0,CHRG, ,
