Test Name:,"UCT-AST9AH-A08",
Test Date:,"2024/03/04 10:46:47 AM",
Operator ID:,"Uyilo",

Program Name:,"UCT-Charge and par discharge",
Program Description:,"Charge and discharge test",
Program Database:,C:\VisuaLCN\Programs\Standard tests.mdb,

Module Type:,fj,
Module Description:,"LCV 16-100-12",
Address:,"Port: 1, Sys Controller: 1  Circuit: 12",
Name:,"Channel 12",Device ID:,"Unknown",

"Exclude","Total Time, (h:m:s)","Cycle","Loop Counter #1","Loop Counter #2","Loop Counter #3","Step","Step time, (h:m:s)","Current, A","Voltage, V","Power, W","Amp-Hours, AH","Watt-Hours, WH","Unassigned A1","Unassigned A2","Mode","Data Acquisition Flag",
No,="0:00:34.0",1,1,1,1,2,="0:00:24.0",1.50,13.084,19.6,0.00,0.12,0.0,0.0,CHRG, ,
No,="0:00:35.0",1,1,1,1,2,="0:00:25.0",1.50,13.092,19.6,0.01,0.13,0.0,0.0,CHRG, ,
No,="0:00:36.0",1,1,1,1,2,="0:00:26.0",1.50,13.102,19.6,0.01,0.13,0.0,0.0,CHRG, ,
No,="0:00:37.0",1,1,1,1,2,="0:00:27.0",1.50,13.110,19.6,0.01,0.14,0.0,0.0,CHRG, ,
No,="0:00:38.0",1,1,1,1,2,="0:00:28.0",1.50,13.119,19.6,0.01,0.15,0.0,0.0,CHRG, ,
No,="0:00:39.0",1,1,1,1,2,="0:00:29.0",1.50,13.126,19.6,0.01,0.15,0.0,0.0,CHRG, ,
No,="0:00:40.0",1,1,1,1,2,="0:00:30.0",1.50,13.134,19.6,0.01,0.16,0.0,0.0,CHRG, ,
No,="0:00:41.0",1,1,1,1,2,="0:00:31.0",1.50,13.141,19.7,0.01,0.16,0.0,0.0,CHRG, ,
No,="0:00:42.0",1,1,1,1,2,="0:00:32.0",1.50,13.149,19.6,0.01,0.17,0.0,0.0,CHRG, ,
No,="0:00:43.0",1,1,1,1,2,="0:00:33.0",1.50,13.156,19.7,0.01,0.17,0.0,0.0,CHRG, ,
No,="0:00:44.0",1,1,1,1,2,="0:00:34.0",1.50,13.163,19.7,0.01,0.18,0.0,0.0,CHRG, ,
No,="0:00:45.0",1,1,1,1,2,="0:00:35.0",1.50,13.170,19.7,0.01,0.18,0.0,0.0,CHRG, ,
No,="0:00:46.0",1,1,1,1,2,="0:00:36.0",1.50,13.176,19.7,0.01,0.19,0.0,0.0,CHRG, ,
No,="0:00:47.0",1,1,1,1,2,="0:00:37.0",1.50,13.183,19.7,0.01,0.19,0.0,0.0,CHRG, ,
No,="0:00:48.0",1,1,1,1,2,="0:00:38.0",1.50,13.188,19.7,0.01,0.20,0.0,0.0,CHRG, ,
No,="0:00:49.0",1,1,1,1,2,="0:00:39.0",1.50,13.194,19.7,0.01,0.21,0.0,0.0,CHRG, ,
No,="0:00:50.0",1,1,1,1,2,="0:00:40.0",1.50,13.201,19.8,0.01,0.21,0.0,0.0,CHRG, ,
No,="0:00:51.0",1,1,1,1,2,="0:00:41.0",1.50,13.206,19.7,0.01,0.22,0.0,0.0,CHRG, ,
No,="0:00:52.0",1,1,1,1,2,="0:00:42.0",1.50,13.211,19.7,0.01,0.22,0.0,0.0,CHRG, ,
No,="0:00:53.0",1,1,1,1,2,="0:00:43.0",1.50,13.216,19.7,0.01,0.23,0.0,0.0,CHRG, ,
No,="0:00:54.0",1,1,1,1,2,="0:00:44.0",1.50,13.222,19.7,0.01,0.23,0.0,0.0,CHRG, ,
No,="0:00:55.0",1,1,1,1,2,="0:00:45.0",1.50,13.227,19.8,0.01,0.24,0.0,0.0,CHRG, ,
No,="0:00:56.0",1,1,1,1,2,="0:00:46.0",1.50,13.232,19.8,0.01,0.24,0.0,0.0,CHRG, ,
No,="0:00:57.0",1,1,1,1,2,="0:00:47.0",1.50,13.236,19.8,0.01,0.25,0.0,0.0,CHRG, ,
No,="0:00:58.0",1,1,1,1,2,="0:00:48.0",1.50,13.240,19.8,0.01,0.25,0.0,0.0,CHRG, ,
No,="0:00:59.0",1,1,1,1,2,="0:00:49.0",1.50,13.244,19.8,0.02,0.26,0.0,0.0,CHRG, ,
No,="0:01:00.0",1,1,1,1,2,="0:00:50.0",1.50,13.249,19.8,0.02,0.27,0.0,0.0,CHRG, ,
No,="0:01:01.0",1,1,1,1,2,="0:00:51.0",1.50,13.253,19.8,0.02,0.27,0.0,0.0,CHRG, ,
No,="0:01:02.0",1,1,1,1,2,="0:00:52.0",1.50,13.257,19.8,0.02,0.28,0.0,0.0,CHRG, ,
No,="0:01:03.0",1,1,1,1,2,="0:00:53.0",1.50,13.261,19.8,0.02,0.28,0.0,0.0,CHRG, ,
No,="0:01:04.0",1,1,1,1,2,="0:00:54.0",1.50,13.264,19.8,0.02,0.29,0.0,0.0,CHRG, ,
No,="0:01:05.0",1,1,1,1,2,="0:00:55.0",1.50,13.268,19.9,0.02,0.29,0.0,0.0,CHRG, ,
No,="0:01:06.0",1,1,1,1,2,="0:00:56.0",1.50,13.271,19.8,0.02,0.30,0.0,0.0,CHRG, ,
No,="0:01:07.0",1,1,1,1,2,="0:00:57.0",1.50,13.274,19.8,0.02,0.30,0.0,0.0,CHRG, ,
No,="0:01:08.0",1,1,1,1,2,="0:00:58.0",1.50,13.278,19.8,0.02,0.31,0.0,0.0,CHRG, ,
No,="0:01:09.0",1,1,1,1,2,="0:00:59.0",1.50,13.281,19.8,0.02,0.32,0.0,0.0,CHRG, ,
No,="0:01:10.0",1,1,1,1,2,="0:01:00.0",1.50,13.284,19.8,0.02,0.32,0.0,0.0,CHRG, ,
No,="0:01:11.0",1,1,1,1,2,="0:01:01.0",1.50,13.286,19.8,0.02,0.33,0.0,0.0,CHRG, ,
No,="0:01:12.0",1,1,1,1,2,="0:01:02.0",1.50,13.290,19.9,0.02,0.33,0.0,0.0,CHRG, ,
No,="0:01:13.0",1,1,1,1,2,="0:01:03.0",1.50,13.293,19.9,0.02,0.34,0.0,0.0,CHRG, ,
No,="0:01:14.0",1,1,1,1,2,="0:01:04.0",1.50,13.295,19.9,0.02,0.34,0.0,0.0,CHRG, ,
No,="0:01:15.0",1,1,1,1,2,="0:01:05.0",1.50,13.298,19.9,0.02,0.35,0.0,0.0,CHRG, ,
No,="0:01:16.0",1,1,1,1,2,="0:01:06.0",1.49,13.301,19.8,0.02,0.35,0.0,0.0,CHRG, ,
No,="0:01:17.0",1,1,1,1,2,="0:01:07.0",1.50,13.303,19.9,0.02,0.36,0.0,0.0,CHRG, ,
No,="0:01:18.0",1,1,1,1,2,="0:01:08.0",1.50,13.306,19.9,0.02,0.36,0.0,0.0,CHRG, ,
No,="0:01:19.0",1,1,1,1,2,="0:01:09.0",1.50,13.309,19.9,0.02,0.37,0.0,0.0,CHRG, ,
No,="0:01:20.0",1,1,1,1,2,="0:01:10.0",1.50,13.311,19.9,0.02,0.38,0.0,0.0,CHRG, ,
No,="0:01:21.0",1,1,1,1,2,="0:01:11.0",1.50,13.313,19.9,0.02,0.38,0.0,0.0,CHRG, ,
No,="0:01:22.0",1,1,1,1,2,="0:01:12.0",1.50,13.315,19.9,0.02,0.39,0.0,0.0,CHRG, ,
No,="0:01:23.0",1,1,1,1,2,="0:01:13.0",1.50,13.317,19.9,0.03,0.39,0.0,0.0,CHRG, ,
No,="0:01:24.0",1,1,1,1,2,="0:01:14.0",1.50,13.320,19.9,0.03,0.40,0.0,0.0,CHRG, ,
No,="0:01:25.0",1,1,1,1,2,="0:01:15.0",1.50,13.321,19.9,0.03,0.40,0.0,0.0,CHRG, ,
No,="0:01:26.0",1,1,1,1,2,="0:01:16.0",1.50,13.324,19.9,0.03,0.41,0.0,0.0,CHRG, ,
No,="0:01:27.0",1,1,1,1,2,="0:01:17.0",1.50,13.325,19.9,0.03,0.41,0.0,0.0,CHRG, ,
No,="0:01:28.0",1,1,1,1,2,="0:01:18.0",1.50,13.327,19.9,0.03,0.42,0.0,0.0,CHRG, ,
No,="0:01:29.0",1,1,1,1,2,="0:01:19.0",1.50,13.329,19.9,0.03,0.43,0.0,0.0,CHRG, ,
No,="0:01:30.0",1,1,1,1,2,="0:01:20.0",1.50,13.331,19.9,0.03,0.43,0.0,0.0,CHRG, ,
No,="0:01:31.0",1,1,1,1,2,="0:01:21.0",1.50,13.333,19.9,0.03,0.44,0.0,0.0,CHRG, ,
No,="0:01:32.0",1,1,1,1,2,="0:01:22.0",1.50,13.335,19.9,0.03,0.44,0.0,0.0,CHRG, ,
No,="0:01:33.0",1,1,1,1,2,="0:01:23.0",1.50,13.336,19.9,0.03,0.45,0.0,0.0,CHRG, ,
No,="0:01:34.0",1,1,1,1,2,="0:01:24.0",1.50,13.338,19.9,0.03,0.45,0.0,0.0,CHRG, ,
No,="0:01:35.0",1,1,1,1,2,="0:01:25.0",1.50,13.340,20.0,0.03,0.46,0.0,0.0,CHRG, ,
No,="0:01:36.0",1,1,1,1,2,="0:01:26.0",1.50,13.342,19.9,0.03,0.46,0.0,0.0,CHRG, ,
No,="0:01:37.0",1,1,1,1,2,="0:01:27.0",1.50,13.343,19.9,0.03,0.47,0.0,0.0,CHRG, ,
No,="0:01:38.0",1,1,1,1,2,="0:01:28.0",1.50,13.345,19.9,0.03,0.48,0.0,0.0,CHRG, ,
No,="0:01:39.0",1,1,1,1,2,="0:01:29.0",1.50,13.347,20.0,0.03,0.48,0.0,0.0,CHRG, ,
No,="0:01:40.0",1,1,1,1,2,="0:01:30.0",1.50,13.349,19.9,0.03,0.49,0.0,0.0,CHRG, ,
No,="0:01:41.0",1,1,1,1,2,="0:01:31.0",1.50,13.350,20.0,0.03,0.49,0.0,0.0,CHRG, ,
No,="0:01:42.0",1,1,1,1,2,="0:01:32.0",1.50,13.352,20.0,0.03,0.50,0.0,0.0,CHRG, ,
No,="0:01:43.0",1,1,1,1,2,="0:01:33.0",1.50,13.353,20.0,0.03,0.50,0.0,0.0,CHRG, ,
No,="0:01:44.0",1,1,1,1,2,="0:01:34.0",1.50,13.355,19.9,0.03,0.51,0.0,0.0,CHRG, ,
No,="0:01:45.0",1,1,1,1,2,="0:01:35.0",1.50,13.356,20.0,0.03,0.51,0.0,0.0,CHRG, ,
No,="0:01:46.0",1,1,1,1,2,="0:01:36.0",1.50,13.357,20.0,0.03,0.52,0.0,0.0,CHRG, ,
No,="0:01:47.0",1,1,1,1,2,="0:01:37.0",1.50,13.359,20.0,0.04,0.53,0.0,0.0,CHRG, ,
No,="0:01:48.0",1,1,1,1,2,="0:01:38.0",1.50,13.360,20.0,0.04,0.53,0.0,0.0,CHRG, ,
No,="0:01:49.0",1,1,1,1,2,="0:01:39.0",1.50,13.362,20.0,0.04,0.54,0.0,0.0,CHRG, ,
No,="0:01:50.0",1,1,1,1,2,="0:01:40.0",1.50,13.363,20.0,0.04,0.54,0.0,0.0,CHRG, ,
No,="0:01:51.0",1,1,1,1,2,="0:01:41.0",1.49,13.365,19.9,0.04,0.55,0.0,0.0,CHRG, ,
No,="0:01:52.0",1,1,1,1,2,="0:01:42.0",1.49,13.366,19.9,0.04,0.55,0.0,0.0,CHRG, ,
No,="0:01:53.0",1,1,1,1,2,="0:01:43.0",1.50,13.366,20.0,0.04,0.56,0.0,0.0,CHRG, ,
No,="0:01:54.0",1,1,1,1,2,="0:01:44.0",1.50,13.368,20.0,0.04,0.56,0.0,0.0,CHRG, ,
No,="0:01:55.0",1,1,1,1,2,="0:01:45.0",1.50,13.369,20.0,0.04,0.57,0.0,0.0,CHRG, ,
No,="0:01:56.0",1,1,1,1,2,="0:01:46.0",1.50,13.371,20.0,0.04,0.58,0.0,0.0,CHRG, ,
No,="0:01:57.0",1,1,1,1,2,="0:01:47.0",1.50,13.373,20.0,0.04,0.58,0.0,0.0,CHRG, ,
No,="0:01:58.0",1,1,1,1,2,="0:01:48.0",1.49,13.374,19.9,0.04,0.59,0.0,0.0,CHRG, ,
No,="0:01:59.0",1,1,1,1,2,="0:01:49.0",1.50,13.374,20.0,0.04,0.59,0.0,0.0,CHRG, ,
No,="0:02:00.0",1,1,1,1,2,="0:01:50.0",1.50,13.376,20.0,0.04,0.60,0.0,0.0,CHRG, ,
No,="0:02:01.0",1,1,1,1,2,="0:01:51.0",1.50,13.378,20.0,0.04,0.60,0.0,0.0,CHRG, ,
No,="0:02:02.0",1,1,1,1,2,="0:01:52.0",1.50,13.379,20.0,0.04,0.61,0.0,0.0,CHRG, ,
No,="0:02:03.0",1,1,1,1,2,="0:01:53.0",1.49,13.381,19.9,0.04,0.61,0.0,0.0,CHRG, ,
No,="0:02:04.0",1,1,1,1,2,="0:01:54.0",1.50,13.381,20.0,0.04,0.62,0.0,0.0,CHRG, ,
No,="0:02:05.0",1,1,1,1,2,="0:01:55.0",1.49,13.383,19.9,0.04,0.63,0.0,0.0,CHRG, ,
No,="0:02:06.0",1,1,1,1,2,="0:01:56.0",1.50,13.384,20.0,0.04,0.63,0.0,0.0,CHRG, ,
No,="0:02:07.0",1,1,1,1,2,="0:01:57.0",1.50,13.385,20.0,0.04,0.64,0.0,0.0,CHRG, ,
No,="0:02:08.0",1,1,1,1,2,="0:01:58.0",1.50,13.387,20.0,0.04,0.64,0.0,0.0,CHRG, ,
No,="0:02:09.0",1,1,1,1,2,="0:01:59.0",1.50,13.388,20.0,0.04,0.65,0.0,0.0,CHRG, ,
No,="0:02:10.0",1,1,1,1,2,="0:02:00.0",1.50,13.389,20.0,0.04,0.65,0.0,0.0,CHRG, ,
No,="0:02:11.0",1,1,1,1,2,="0:02:01.0",1.50,13.390,20.0,0.05,0.66,0.0,0.0,CHRG, ,
No,="0:02:12.0",1,1,1,1,2,="0:02:02.0",1.50,13.391,20.0,0.05,0.66,0.0,0.0,CHRG, ,
No,="0:02:13.0",1,1,1,1,2,="0:02:03.0",1.50,13.392,20.0,0.05,0.67,0.0,0.0,CHRG, ,
No,="0:02:14.0",1,1,1,1,2,="0:02:04.0",1.50,13.394,20.0,0.05,0.68,0.0,0.0,CHRG, ,
No,="0:02:15.0",1,1,1,1,2,="0:02:05.0",1.50,13.395,20.0,0.05,0.68,0.0,0.0,CHRG, ,
No,="0:02:16.0",1,1,1,1,2,="0:02:06.0",1.50,13.396,20.0,0.05,0.69,0.0,0.0,CHRG, ,
No,="0:02:17.0",1,1,1,1,2,="0:02:07.0",1.50,13.397,20.0,0.05,0.69,0.0,0.0,CHRG, ,
No,="0:02:18.0",1,1,1,1,2,="0:02:08.0",1.50,13.398,20.0,0.05,0.70,0.0,0.0,CHRG, ,
No,="0:02:19.0",1,1,1,1,2,="0:02:09.0",1.50,13.400,20.0,0.05,0.70,0.0,0.0,CHRG, ,
No,="0:02:20.0",1,1,1,1,2,="0:02:10.0",1.50,13.400,20.0,0.05,0.71,0.0,0.0,CHRG, ,
No,="0:02:21.0",1,1,1,1,2,="0:02:11.0",1.50,13.402,20.1,0.05,0.71,0.0,0.0,CHRG, ,
No,="0:02:22.0",1,1,1,1,2,="0:02:12.0",1.50,13.402,20.0,0.05,0.72,0.0,0.0,CHRG, ,
No,="0:02:23.0",1,1,1,1,2,="0:02:13.0",1.50,13.403,20.0,0.05,0.73,0.0,0.0,CHRG, ,
No,="0:02:24.0",1,1,1,1,2,="0:02:14.0",1.50,13.405,20.0,0.05,0.73,0.0,0.0,CHRG, ,
No,="0:02:25.0",1,1,1,1,2,="0:02:15.0",1.50,13.406,20.0,0.05,0.74,0.0,0.0,CHRG, ,
No,="0:02:26.0",1,1,1,1,2,="0:02:16.0",1.50,13.407,20.0,0.05,0.74,0.0,0.0,CHRG, ,
No,="0:02:27.0",1,1,1,1,2,="0:02:17.0",1.50,13.408,20.1,0.05,0.75,0.0,0.0,CHRG, ,
No,="0:02:28.0",1,1,1,1,2,="0:02:18.0",1.50,13.409,20.0,0.05,0.75,0.0,0.0,CHRG, ,
No,="0:02:29.0",1,1,1,1,2,="0:02:19.0",1.50,13.410,20.1,0.05,0.76,0.0,0.0,CHRG, ,
No,="0:02:30.0",1,1,1,1,2,="0:02:20.0",1.50,13.412,20.0,0.05,0.76,0.0,0.0,CHRG, ,
No,="0:02:31.0",1,1,1,1,2,="0:02:21.0",1.50,13.412,20.0,0.05,0.77,0.0,0.0,CHRG, ,
No,="0:02:32.0",1,1,1,1,2,="0:02:22.0",1.50,13.414,20.0,0.05,0.78,0.0,0.0,CHRG, ,
No,="0:02:33.0",1,1,1,1,2,="0:02:23.0",1.50,13.414,20.0,0.05,0.78,0.0,0.0,CHRG, ,
No,="0:02:34.0",1,1,1,1,2,="0:02:24.0",1.50,13.416,20.0,0.05,0.79,0.0,0.0,CHRG, ,
No,="0:02:35.0",1,1,1,1,2,="0:02:25.0",1.50,13.416,20.0,0.06,0.79,0.0,0.0,CHRG, ,
No,="0:02:36.0",1,1,1,1,2,="0:02:26.0",1.50,13.417,20.0,0.06,0.80,0.0,0.0,CHRG, ,
No,="0:02:37.0",1,1,1,1,2,="0:02:27.0",1.50,13.419,20.1,0.06,0.80,0.0,0.0,CHRG, ,
No,="0:02:38.0",1,1,1,1,2,="0:02:28.0",1.49,13.420,20.0,0.06,0.81,0.0,0.0,CHRG, ,
No,="0:02:39.0",1,1,1,1,2,="0:02:29.0",1.50,13.420,20.1,0.06,0.81,0.0,0.0,CHRG, ,
No,="0:02:40.0",1,1,1,1,2,="0:02:30.0",1.50,13.421,20.0,0.06,0.82,0.0,0.0,CHRG, ,
No,="0:02:41.0",1,1,1,1,2,="0:02:31.0",1.50,13.423,20.1,0.06,0.83,0.0,0.0,CHRG, ,
No,="0:02:42.0",1,1,1,1,2,="0:02:32.0",1.50,13.425,20.1,0.06,0.83,0.0,0.0,CHRG, ,
No,="0:02:43.0",1,1,1,1,2,="0:02:33.0",1.50,13.425,20.1,0.06,0.84,0.0,0.0,CHRG, ,
No,="0:02:44.0",1,1,1,1,2,="0:02:34.0",1.50,13.426,20.1,0.06,0.84,0.0,0.0,CHRG, ,
No,="0:02:45.0",1,1,1,1,2,="0:02:35.0",1.50,13.427,20.1,0.06,0.85,0.0,0.0,CHRG, ,
No,="0:02:46.0",1,1,1,1,2,="0:02:36.0",1.50,13.427,20.1,0.06,0.85,0.0,0.0,CHRG, ,
No,="0:02:47.0",1,1,1,1,2,="0:02:37.0",1.50,13.429,20.1,0.06,0.86,0.0,0.0,CHRG, ,
No,="0:02:48.0",1,1,1,1,2,="0:02:38.0",1.50,13.430,20.1,0.06,0.86,0.0,0.0,CHRG, ,
No,="0:02:49.0",1,1,1,1,2,="0:02:39.0",1.50,13.431,20.1,0.06,0.87,0.0,0.0,CHRG, ,
No,="0:02:50.0",1,1,1,1,2,="0:02:40.0",1.50,13.432,20.1,0.06,0.88,0.0,0.0,CHRG, ,
No,="0:02:51.0",1,1,1,1,2,="0:02:41.0",1.50,13.433,20.1,0.06,0.88,0.0,0.0,CHRG, ,
No,="0:02:52.0",1,1,1,1,2,="0:02:42.0",1.50,13.434,20.1,0.06,0.89,0.0,0.0,CHRG, ,
No,="0:02:53.0",1,1,1,1,2,="0:02:43.0",1.50,13.435,20.1,0.06,0.89,0.0,0.0,CHRG, ,
No,="0:02:54.0",1,1,1,1,2,="0:02:44.0",1.50,13.436,20.1,0.06,0.90,0.0,0.0,CHRG, ,
No,="0:02:55.0",1,1,1,1,2,="0:02:45.0",1.49,13.437,20.0,0.06,0.90,0.0,0.0,CHRG, ,
No,="0:02:56.0",1,1,1,1,2,="0:02:46.0",1.50,13.438,20.1,0.06,0.91,0.0,0.0,CHRG, ,
No,="0:02:57.0",1,1,1,1,2,="0:02:47.0",1.50,13.438,20.1,0.06,0.91,0.0,0.0,CHRG, ,
No,="0:02:58.0",1,1,1,1,2,="0:02:48.0",1.50,13.440,20.1,0.06,0.92,0.0,0.0,CHRG, ,
No,="0:02:59.0",1,1,1,1,2,="0:02:49.0",1.50,13.441,20.1,0.07,0.93,0.0,0.0,CHRG, ,
No,="0:03:00.0",1,1,1,1,2,="0:02:50.0",1.50,13.442,20.1,0.07,0.93,0.0,0.0,CHRG, ,
No,="0:03:01.0",1,1,1,1,2,="0:02:51.0",1.50,13.443,20.1,0.07,0.94,0.0,0.0,CHRG, ,
No,="0:03:02.0",1,1,1,1,2,="0:02:52.0",1.50,13.443,20.1,0.07,0.94,0.0,0.0,CHRG, ,
No,="0:03:03.0",1,1,1,1,2,="0:02:53.0",1.50,13.445,20.1,0.07,0.95,0.0,0.0,CHRG, ,
No,="0:03:04.0",1,1,1,1,2,="0:02:54.0",1.50,13.445,20.1,0.07,0.95,0.0,0.0,CHRG, ,
No,="0:03:05.0",1,1,1,1,2,="0:02:55.0",1.50,13.446,20.1,0.07,0.96,0.0,0.0,CHRG, ,
No,="0:03:06.0",1,1,1,1,2,="0:02:56.0",1.50,13.447,20.1,0.07,0.96,0.0,0.0,CHRG, ,
No,="0:03:07.0",1,1,1,1,2,="0:02:57.0",1.50,13.448,20.1,0.07,0.97,0.0,0.0,CHRG, ,
No,="0:03:08.0",1,1,1,1,2,="0:02:58.0",1.50,13.449,20.1,0.07,0.98,0.0,0.0,CHRG, ,
No,="0:03:09.0",1,1,1,1,2,="0:02:59.0",1.50,13.450,20.1,0.07,0.98,0.0,0.0,CHRG, ,
No,="0:03:10.0",1,1,1,1,2,="0:03:00.0",1.50,13.451,20.1,0.07,0.99,0.0,0.0,CHRG, ,
No,="0:03:11.0",1,1,1,1,2,="0:03:01.0",1.50,13.452,20.1,0.07,0.99,0.0,0.0,CHRG, ,
No,="0:03:12.0",1,1,1,1,2,="0:03:02.0",1.50,13.453,20.1,0.07,1.00,0.0,0.0,CHRG, ,
No,="0:03:13.0",1,1,1,1,2,="0:03:03.0",1.50,13.454,20.1,0.07,1.00,0.0,0.0,CHRG, ,
No,="0:03:14.0",1,1,1,1,2,="0:03:04.0",1.50,13.454,20.1,0.07,1.01,0.0,0.0,CHRG, ,
No,="0:03:15.0",1,1,1,1,2,="0:03:05.0",1.50,13.455,20.1,0.07,1.02,0.0,0.0,CHRG, ,
No,="0:03:16.0",1,1,1,1,2,="0:03:06.0",1.50,13.457,20.1,0.07,1.02,0.0,0.0,CHRG, ,
No,="0:03:17.0",1,1,1,1,2,="0:03:07.0",1.50,13.458,20.1,0.07,1.03,0.0,0.0,CHRG, ,
No,="0:03:18.0",1,1,1,1,2,="0:03:08.0",1.50,13.458,20.1,0.07,1.03,0.0,0.0,CHRG, ,
No,="0:03:19.0",1,1,1,1,2,="0:03:09.0",1.50,13.459,20.1,0.07,1.04,0.0,0.0,CHRG, ,
No,="0:03:20.0",1,1,1,1,2,="0:03:10.0",1.50,13.459,20.1,0.07,1.04,0.0,0.0,CHRG, ,
No,="0:03:21.0",1,1,1,1,2,="0:03:11.0",1.50,13.461,20.1,0.07,1.05,0.0,0.0,CHRG, ,
