Test Name:,"UCT_AST_9AH_B05_VARIED DCHG",
Test Date:,"2024/05/08 11:26:26 AM",
Operator ID:,"Uyilo",

Program Name:,"UCT_AST9AH_VARIED_DISCH",
Program Description:,"Charge and discharge test",
Program Database:,C:\VisuaLCN\Programs\Standard tests.mdb,

Module Type:,fj,
Module Description:,"LCV 16-100-12",
Address:,"Port: 1, Sys Controller: 1  Circuit: 14",
Name:,"Channel 14",Device ID:,"Unknown",

"Exclude","Total Time, (h:m:s)","Cycle","Loop Counter #1","Loop Counter #2","Loop Counter #3","Step","Step time, (h:m:s)","Current, A","Voltage, V","Power, W","Amp-Hours, AH","Watt-Hours, WH","Unassigned A1","Unassigned A2","Mode","Data Acquisition Flag",
No,="0:37:14.5",1,1,1,1,6,="0:01:59.0",0.00,13.232,0.0,0.00,0.00,0.0,0.0,REST, ,
No,="0:37:15.5",1,1,1,1,6,="0:02:00.0",0.00,13.231,0.0,0.00,0.00,0.0,0.0,REST, ,
No,="0:37:16.5",1,1,1,1,6,="0:02:01.0",0.00,13.231,0.0,0.00,0.00,0.0,0.0,REST, ,
No,="0:37:17.5",1,1,1,1,6,="0:02:02.0",0.00,13.231,0.0,0.00,0.00,0.0,0.0,REST, ,
No,="0:37:18.5",1,1,1,1,6,="0:02:03.0",0.00,13.230,0.0,0.00,0.00,0.0,0.0,REST, ,
No,="0:37:19.5",1,1,1,1,6,="0:02:04.0",-0.01,13.230,0.0,0.00,0.00,0.0,0.0,REST, ,
No,="0:37:20.5",1,1,1,1,6,="0:02:05.0",0.00,13.229,0.0,0.00,0.00,0.0,0.0,REST, ,
No,="0:37:21.5",1,1,1,1,6,="0:02:06.0",0.00,13.229,0.0,0.00,0.00,0.0,0.0,REST, ,
No,="0:37:22.5",1,1,1,1,6,="0:02:07.0",0.00,13.228,0.0,0.00,0.00,0.0,0.0,REST, ,
No,="0:37:23.5",1,1,1,1,6,="0:02:08.0",0.00,13.228,0.0,0.00,0.00,0.0,0.0,REST, ,
No,="0:37:24.5",1,1,1,1,6,="0:02:09.0",0.00,13.228,0.0,0.00,0.00,0.0,0.0,REST, ,
No,="0:37:25.5",1,1,1,1,6,="0:02:10.0",0.00,13.228,0.0,0.00,0.00,0.0,0.0,REST, ,
No,="0:37:26.5",1,1,1,1,6,="0:02:11.0",0.00,13.227,0.0,0.00,0.00,0.0,0.0,REST, ,
No,="0:37:27.5",1,1,1,1,6,="0:02:12.0",0.00,13.227,0.0,0.00,0.00,0.0,0.0,REST, ,
No,="0:37:28.5",1,1,1,1,6,="0:02:13.0",0.00,13.226,0.0,0.00,0.00,0.0,0.0,REST, ,
No,="0:37:29.5",1,1,1,1,6,="0:02:14.0",-0.01,13.226,0.0,0.00,0.00,0.0,0.0,REST, ,
No,="0:37:30.5",1,1,1,1,6,="0:02:15.0",0.00,13.226,0.0,0.00,0.00,0.0,0.0,REST, ,
No,="0:37:31.5",1,1,1,1,6,="0:02:16.0",0.00,13.225,0.0,0.00,0.00,0.0,0.0,REST, ,
No,="0:37:32.5",1,1,1,1,6,="0:02:17.0",0.00,13.225,0.0,0.00,0.00,0.0,0.0,REST, ,
No,="0:37:33.5",1,1,1,1,6,="0:02:18.0",0.00,13.224,0.0,0.00,0.00,0.0,0.0,REST, ,
No,="0:37:34.5",1,1,1,1,6,="0:02:19.0",0.00,13.224,0.0,0.00,0.00,0.0,0.0,REST, ,
No,="0:37:35.5",1,1,1,1,6,="0:02:20.0",0.00,13.223,0.0,0.00,0.00,0.0,0.0,REST, ,
No,="0:37:36.5",1,1,1,1,6,="0:02:21.0",0.00,13.223,0.0,0.00,0.00,0.0,0.0,REST, ,
No,="0:37:37.5",1,1,1,1,6,="0:02:22.0",-0.01,13.222,0.0,0.00,0.00,0.0,0.0,REST, ,
No,="0:37:38.5",1,1,1,1,6,="0:02:23.0",-0.01,13.222,0.0,0.00,0.00,0.0,0.0,REST, ,
No,="0:37:39.5",1,1,1,1,6,="0:02:24.0",0.00,13.222,0.0,0.00,0.00,0.0,0.0,REST, ,
No,="0:37:40.5",1,1,1,1,6,="0:02:25.0",-0.01,13.222,0.0,0.00,0.00,0.0,0.0,REST, ,
No,="0:37:41.5",1,1,1,1,6,="0:02:26.0",0.00,13.222,0.0,0.00,0.00,0.0,0.0,REST, ,
No,="0:37:42.5",1,1,1,1,6,="0:02:27.0",0.00,13.221,0.0,0.00,0.00,0.0,0.0,REST, ,
No,="0:37:43.5",1,1,1,1,6,="0:02:28.0",0.00,13.220,0.0,0.00,0.00,0.0,0.0,REST, ,
No,="0:37:44.5",1,1,1,1,6,="0:02:29.0",0.00,13.220,0.0,0.00,0.00,0.0,0.0,REST, ,
No,="0:37:45.5",1,1,1,1,6,="0:02:30.0",0.00,13.220,0.0,0.00,0.00,0.0,0.0,REST, ,
No,="0:37:46.5",1,1,1,1,6,="0:02:31.0",0.00,13.219,0.0,0.00,0.00,0.0,0.0,REST, ,
No,="0:37:47.5",1,1,1,1,6,="0:02:32.0",0.00,13.219,0.0,0.00,0.00,0.0,0.0,REST, ,
No,="0:37:48.5",1,1,1,1,6,="0:02:33.0",0.00,13.219,0.0,0.00,0.00,0.0,0.0,REST, ,
No,="0:37:49.5",1,1,1,1,6,="0:02:34.0",-0.01,13.218,0.0,0.00,0.00,0.0,0.0,REST, ,
No,="0:37:50.5",1,1,1,1,6,="0:02:35.0",0.00,13.218,0.0,0.00,0.00,0.0,0.0,REST, ,
No,="0:37:51.5",1,1,1,1,6,="0:02:36.0",-0.01,13.217,0.0,0.00,0.00,0.0,0.0,REST, ,
No,="0:37:52.5",1,1,1,1,6,="0:02:37.0",0.00,13.217,0.0,0.00,0.00,0.0,0.0,REST, ,
No,="0:37:53.5",1,1,1,1,6,="0:02:38.0",0.00,13.217,0.0,0.00,0.00,0.0,0.0,REST, ,
No,="0:37:54.5",1,1,1,1,6,="0:02:39.0",0.00,13.217,0.0,0.00,0.00,0.0,0.0,REST, ,
No,="0:37:55.5",1,1,1,1,6,="0:02:40.0",0.00,13.216,0.0,0.00,0.00,0.0,0.0,REST, ,
No,="0:37:56.5",1,1,1,1,6,="0:02:41.0",0.00,13.216,0.0,0.00,0.00,0.0,0.0,REST, ,
No,="0:37:57.5",1,1,1,1,6,="0:02:42.0",0.00,13.216,0.0,0.00,0.00,0.0,0.0,REST, ,
No,="0:37:58.5",1,1,1,1,6,="0:02:43.0",-0.01,13.216,0.0,0.00,0.00,0.0,0.0,REST, ,
No,="0:37:59.5",1,1,1,1,6,="0:02:44.0",0.00,13.215,0.0,0.00,0.00,0.0,0.0,REST, ,
No,="0:38:00.5",1,1,1,1,6,="0:02:45.0",0.00,13.215,0.0,0.00,0.00,0.0,0.0,REST, ,
No,="0:38:01.5",1,1,1,1,6,="0:02:46.0",0.00,13.215,0.0,0.00,0.00,0.0,0.0,REST, ,
No,="0:38:02.5",1,1,1,1,6,="0:02:47.0",0.00,13.214,0.0,0.00,0.00,0.0,0.0,REST, ,
No,="0:38:03.5",1,1,1,1,6,="0:02:48.0",0.00,13.214,0.0,0.00,0.00,0.0,0.0,REST, ,
No,="0:38:04.5",1,1,1,1,6,="0:02:49.0",0.00,13.213,0.0,0.00,0.00,0.0,0.0,REST, ,
No,="0:38:05.5",1,1,1,1,6,="0:02:50.0",0.00,13.213,0.0,0.00,0.00,0.0,0.0,REST, ,
No,="0:38:06.5",1,1,1,1,6,="0:02:51.0",0.00,13.213,0.0,0.00,0.00,0.0,0.0,REST, ,
No,="0:38:07.5",1,1,1,1,6,="0:02:52.0",0.00,13.212,0.0,0.00,0.00,0.0,0.0,REST, ,
No,="0:38:08.5",1,1,1,1,6,="0:02:53.0",-0.01,13.212,0.0,0.00,0.00,0.0,0.0,REST, ,
No,="0:38:09.5",1,1,1,1,6,="0:02:54.0",-0.01,13.212,0.0,0.00,0.00,0.0,0.0,REST, ,
No,="0:38:10.5",1,1,1,1,6,="0:02:55.0",-0.01,13.211,0.0,0.00,0.00,0.0,0.0,REST, ,
No,="0:38:11.5",1,1,1,1,6,="0:02:56.0",0.00,13.211,0.0,0.00,0.00,0.0,0.0,REST, ,
No,="0:38:12.5",1,1,1,1,6,="0:02:57.0",0.00,13.211,0.0,0.00,0.00,0.0,0.0,REST, ,
No,="0:38:13.5",1,1,1,1,6,="0:02:58.0",0.00,13.211,0.0,0.00,0.00,0.0,0.0,REST, ,
No,="0:38:14.5",1,1,1,1,6,="0:02:59.0",0.00,13.210,0.0,0.00,0.00,0.0,0.0,REST, ,
No,="0:38:15.5",1,1,1,1,6,="0:03:00.0",0.00,13.210,0.0,0.00,0.00,0.0,0.0,REST, ,
No,="0:38:16.5",1,1,1,1,6,="0:03:01.0",0.00,13.210,0.0,0.00,0.00,0.0,0.0,REST, ,
No,="0:38:17.5",1,1,1,1,6,="0:03:02.0",0.00,13.209,0.0,0.00,0.00,0.0,0.0,REST, ,
No,="0:38:18.5",1,1,1,1,6,="0:03:03.0",0.00,13.209,0.0,0.00,0.00,0.0,0.0,REST, ,
No,="0:38:19.5",1,1,1,1,6,="0:03:04.0",0.00,13.209,0.0,0.00,0.00,0.0,0.0,REST, ,
No,="0:38:20.5",1,1,1,1,6,="0:03:05.0",-0.01,13.209,0.0,0.00,0.00,0.0,0.0,REST, ,
No,="0:38:21.5",1,1,1,1,6,="0:03:06.0",0.00,13.208,0.0,0.00,0.00,0.0,0.0,REST, ,
No,="0:38:22.5",1,1,1,1,6,="0:03:07.0",0.00,13.208,0.0,0.00,0.00,0.0,0.0,REST, ,
No,="0:38:23.5",1,1,1,1,6,="0:03:08.0",-0.01,13.208,0.0,0.00,0.00,0.0,0.0,REST, ,
No,="0:38:24.5",1,1,1,1,6,="0:03:09.0",-0.01,13.208,0.0,0.00,0.00,0.0,0.0,REST, ,
No,="0:38:25.5",1,1,1,1,6,="0:03:10.0",-0.01,13.207,0.0,0.00,0.00,0.0,0.0,REST, ,
No,="0:38:26.5",1,1,1,1,6,="0:03:11.0",0.00,13.207,0.0,0.00,0.00,0.0,0.0,REST, ,
No,="0:38:27.5",1,1,1,1,6,="0:03:12.0",0.00,13.207,0.0,0.00,0.00,0.0,0.0,REST, ,
No,="0:38:28.5",1,1,1,1,6,="0:03:13.0",0.00,13.206,0.0,0.00,0.00,0.0,0.0,REST, ,
No,="0:38:29.5",1,1,1,1,6,="0:03:14.0",-0.01,13.206,0.0,0.00,0.00,0.0,0.0,REST, ,
No,="0:38:30.5",1,1,1,1,6,="0:03:15.0",0.00,13.206,0.0,0.00,0.00,0.0,0.0,REST, ,
No,="0:38:31.5",1,1,1,1,6,="0:03:16.0",0.00,13.206,0.0,0.00,0.00,0.0,0.0,REST, ,
No,="0:38:32.5",1,1,1,1,6,="0:03:17.0",-0.01,13.205,0.0,0.00,0.00,0.0,0.0,REST, ,
No,="0:38:33.5",1,1,1,1,6,="0:03:18.0",0.00,13.205,0.0,0.00,0.00,0.0,0.0,REST, ,
No,="0:38:34.5",1,1,1,1,6,="0:03:19.0",-0.01,13.204,0.0,0.00,0.00,0.0,0.0,REST, ,
No,="0:38:35.5",1,1,1,1,6,="0:03:20.0",-0.01,13.204,0.0,0.00,0.00,0.0,0.0,REST, ,
No,="0:38:36.5",1,1,1,1,6,="0:03:21.0",0.00,13.204,0.0,0.00,0.00,0.0,0.0,REST, ,
No,="0:38:37.5",1,1,1,1,6,="0:03:22.0",0.00,13.204,0.0,0.00,0.00,0.0,0.0,REST, ,
No,="0:38:38.5",1,1,1,1,6,="0:03:23.0",-0.01,13.204,0.0,0.00,0.00,0.0,0.0,REST, ,
No,="0:38:39.5",1,1,1,1,6,="0:03:24.0",0.00,13.203,0.0,0.00,0.00,0.0,0.0,REST, ,
No,="0:38:40.5",1,1,1,1,6,="0:03:25.0",0.00,13.203,0.0,0.00,0.00,0.0,0.0,REST, ,
No,="0:38:41.5",1,1,1,1,6,="0:03:26.0",0.00,13.203,0.0,0.00,0.00,0.0,0.0,REST, ,
No,="0:38:42.5",1,1,1,1,6,="0:03:27.0",0.00,13.203,0.0,0.00,0.00,0.0,0.0,REST, ,
No,="0:38:43.5",1,1,1,1,6,="0:03:28.0",-0.01,13.202,0.0,0.00,0.00,0.0,0.0,REST, ,
No,="0:38:44.5",1,1,1,1,6,="0:03:29.0",0.00,13.202,0.0,0.00,0.00,0.0,0.0,REST, ,
No,="0:38:45.5",1,1,1,1,6,="0:03:30.0",-0.01,13.202,0.0,0.00,0.00,0.0,0.0,REST, ,
No,="0:38:46.5",1,1,1,1,6,="0:03:31.0",0.00,13.201,0.0,0.00,0.00,0.0,0.0,REST, ,
No,="0:38:47.5",1,1,1,1,6,="0:03:32.0",0.00,13.201,0.0,0.00,0.00,0.0,0.0,REST, ,
No,="0:38:48.5",1,1,1,1,6,="0:03:33.0",0.00,13.201,0.0,0.00,0.00,0.0,0.0,REST, ,
No,="0:38:49.5",1,1,1,1,6,="0:03:34.0",0.00,13.201,0.0,0.00,0.00,0.0,0.0,REST, ,
No,="0:38:50.5",1,1,1,1,6,="0:03:35.0",0.00,13.200,0.0,0.00,0.00,0.0,0.0,REST, ,
No,="0:38:51.5",1,1,1,1,6,="0:03:36.0",0.00,13.200,0.0,0.00,0.00,0.0,0.0,REST, ,
No,="0:38:52.5",1,1,1,1,6,="0:03:37.0",0.00,13.200,0.0,0.00,0.00,0.0,0.0,REST, ,
No,="0:38:53.5",1,1,1,1,6,="0:03:38.0",0.00,13.200,0.0,0.00,0.00,0.0,0.0,REST, ,
No,="0:38:54.5",1,1,1,1,6,="0:03:39.0",0.00,13.199,0.0,0.00,0.00,0.0,0.0,REST, ,
No,="0:38:55.5",1,1,1,1,6,="0:03:40.0",0.00,13.200,0.0,0.00,0.00,0.0,0.0,REST, ,
No,="0:38:56.5",1,1,1,1,6,="0:03:41.0",0.00,13.199,0.0,0.00,0.00,0.0,0.0,REST, ,
No,="0:38:57.5",1,1,1,1,6,="0:03:42.0",-0.01,13.199,0.0,0.00,0.00,0.0,0.0,REST, ,
No,="0:38:58.5",1,1,1,1,6,="0:03:43.0",0.00,13.198,0.0,0.00,0.00,0.0,0.0,REST, ,
No,="0:38:59.5",1,1,1,1,6,="0:03:44.0",0.00,13.198,0.0,0.00,0.00,0.0,0.0,REST, ,
No,="0:39:00.5",1,1,1,1,6,="0:03:45.0",0.00,13.198,0.0,0.00,0.00,0.0,0.0,REST, ,
No,="0:39:01.5",1,1,1,1,6,="0:03:46.0",-0.01,13.198,0.0,0.00,0.00,0.0,0.0,REST, ,
No,="0:39:02.5",1,1,1,1,6,="0:03:47.0",-0.01,13.198,0.0,0.00,0.00,0.0,0.0,REST, ,
No,="0:39:03.5",1,1,1,1,6,="0:03:48.0",0.00,13.197,0.0,0.00,0.00,0.0,0.0,REST, ,
No,="0:39:04.5",1,1,1,1,6,="0:03:49.0",-0.01,13.197,0.0,0.00,0.00,0.0,0.0,REST, ,
No,="0:39:05.5",1,1,1,1,6,="0:03:50.0",-0.01,13.197,0.0,0.00,0.00,0.0,0.0,REST, ,
No,="0:39:06.5",1,1,1,1,6,="0:03:51.0",0.00,13.197,0.0,0.00,0.00,0.0,0.0,REST, ,
No,="0:39:07.5",1,1,1,1,6,="0:03:52.0",0.00,13.197,0.0,0.00,0.00,0.0,0.0,REST, ,
No,="0:39:08.5",1,1,1,1,6,="0:03:53.0",0.00,13.196,0.0,0.00,0.00,0.0,0.0,REST, ,
No,="0:39:09.5",1,1,1,1,6,="0:03:54.0",0.00,13.196,0.0,0.00,0.00,0.0,0.0,REST, ,
No,="0:39:10.5",1,1,1,1,6,="0:03:55.0",-0.01,13.195,0.0,0.00,0.00,0.0,0.0,REST, ,
No,="0:39:11.5",1,1,1,1,6,="0:03:56.0",-0.01,13.196,0.0,0.00,0.00,0.0,0.0,REST, ,
No,="0:39:12.5",1,1,1,1,6,="0:03:57.0",0.00,13.195,0.0,0.00,0.00,0.0,0.0,REST, ,
No,="0:39:13.5",1,1,1,1,6,="0:03:58.0",0.00,13.195,0.0,0.00,0.00,0.0,0.0,REST, ,
No,="0:39:14.5",1,1,1,1,6,="0:03:59.0",0.00,13.195,0.0,0.00,0.00,0.0,0.0,REST, ,
No,="0:39:15.5",1,1,1,1,6,="0:04:00.0",0.00,13.194,0.0,0.00,0.00,0.0,0.0,REST, ,
No,="0:39:16.5",1,1,1,1,6,="0:04:01.0",-0.01,13.194,0.0,0.00,0.00,0.0,0.0,REST, ,
No,="0:39:17.5",1,1,1,1,6,="0:04:02.0",0.00,13.194,0.0,0.00,0.00,0.0,0.0,REST, ,
No,="0:39:18.5",1,1,1,1,6,="0:04:03.0",0.00,13.194,0.0,0.00,0.00,0.0,0.0,REST, ,
No,="0:39:19.5",1,1,1,1,6,="0:04:04.0",0.00,13.194,0.0,0.00,0.00,0.0,0.0,REST, ,
No,="0:39:20.5",1,1,1,1,6,="0:04:05.0",0.00,13.193,0.0,0.00,0.00,0.0,0.0,REST, ,
No,="0:39:21.5",1,1,1,1,6,="0:04:06.0",-0.01,13.193,0.0,0.00,0.00,0.0,0.0,REST, ,
No,="0:39:22.5",1,1,1,1,6,="0:04:07.0",0.00,13.193,0.0,0.00,0.00,0.0,0.0,REST, ,
No,="0:39:23.5",1,1,1,1,6,="0:04:08.0",0.00,13.193,0.0,0.00,0.00,0.0,0.0,REST, ,
No,="0:39:24.5",1,1,1,1,6,="0:04:09.0",0.00,13.192,0.0,0.00,0.00,0.0,0.0,REST, ,
No,="0:39:25.5",1,1,1,1,6,="0:04:10.0",0.00,13.192,0.0,0.00,0.00,0.0,0.0,REST, ,
No,="0:39:26.5",1,1,1,1,6,="0:04:11.0",0.00,13.192,0.0,0.00,0.00,0.0,0.0,REST, ,
No,="0:39:27.5",1,1,1,1,6,="0:04:12.0",0.00,13.192,0.0,0.00,0.00,0.0,0.0,REST, ,
No,="0:39:28.5",1,1,1,1,6,="0:04:13.0",-0.01,13.192,0.0,0.00,0.00,0.0,0.0,REST, ,
No,="0:39:29.5",1,1,1,1,6,="0:04:14.0",0.00,13.192,0.0,0.00,0.00,0.0,0.0,REST, ,
No,="0:39:30.5",1,1,1,1,6,="0:04:15.0",-0.01,13.192,0.0,0.00,0.00,0.0,0.0,REST, ,
No,="0:39:31.5",1,1,1,1,6,="0:04:16.0",0.00,13.192,0.0,0.00,0.00,0.0,0.0,REST, ,
No,="0:39:32.5",1,1,1,1,6,="0:04:17.0",0.00,13.191,0.0,0.00,0.00,0.0,0.0,REST, ,
No,="0:39:33.5",1,1,1,1,6,="0:04:18.0",0.00,13.191,0.0,0.00,0.00,0.0,0.0,REST, ,
No,="0:39:34.5",1,1,1,1,6,="0:04:19.0",0.00,13.191,0.0,0.00,0.00,0.0,0.0,REST, ,
No,="0:39:35.5",1,1,1,1,6,="0:04:20.0",0.00,13.191,0.0,0.00,0.00,0.0,0.0,REST, ,
No,="0:39:36.5",1,1,1,1,6,="0:04:21.0",-0.01,13.190,0.0,0.00,0.00,0.0,0.0,REST, ,
No,="0:39:37.5",1,1,1,1,6,="0:04:22.0",-0.01,13.190,0.0,0.00,0.00,0.0,0.0,REST, ,
No,="0:39:38.5",1,1,1,1,6,="0:04:23.0",0.00,13.190,0.0,0.00,0.00,0.0,0.0,REST, ,
No,="0:39:39.5",1,1,1,1,6,="0:04:24.0",0.00,13.190,0.0,0.00,0.00,0.0,0.0,REST, ,
No,="0:39:40.5",1,1,1,1,6,="0:04:25.0",0.00,13.190,0.0,0.00,0.00,0.0,0.0,REST, ,
No,="0:39:41.5",1,1,1,1,6,="0:04:26.0",0.00,13.190,0.0,0.00,0.00,0.0,0.0,REST, ,
No,="0:39:42.5",1,1,1,1,6,="0:04:27.0",0.00,13.190,0.0,0.00,0.00,0.0,0.0,REST, ,
No,="0:39:43.5",1,1,1,1,6,="0:04:28.0",0.00,13.189,0.0,0.00,0.00,0.0,0.0,REST, ,
No,="0:39:44.5",1,1,1,1,6,="0:04:29.0",0.00,13.189,0.0,0.00,0.00,0.0,0.0,REST, ,
No,="0:39:45.5",1,1,1,1,6,="0:04:30.0",0.00,13.189,0.0,0.00,0.00,0.0,0.0,REST, ,
No,="0:39:46.5",1,1,1,1,6,="0:04:31.0",0.00,13.189,0.0,0.00,0.00,0.0,0.0,REST, ,
No,="0:39:47.5",1,1,1,1,6,="0:04:32.0",0.00,13.189,0.0,0.00,0.00,0.0,0.0,REST, ,
No,="0:39:48.5",1,1,1,1,6,="0:04:33.0",0.00,13.189,0.0,0.00,0.00,0.0,0.0,REST, ,
No,="0:39:49.5",1,1,1,1,6,="0:04:34.0",0.00,13.189,0.0,0.00,0.00,0.0,0.0,REST, ,
No,="0:39:50.5",1,1,1,1,6,="0:04:35.0",0.00,13.189,0.0,0.00,0.00,0.0,0.0,REST, ,
No,="0:39:51.5",1,1,1,1,6,="0:04:36.0",-0.01,13.189,0.0,0.00,0.00,0.0,0.0,REST, ,
No,="0:39:52.5",1,1,1,1,6,="0:04:37.0",0.00,13.188,0.0,0.00,0.00,0.0,0.0,REST, ,
No,="0:39:53.5",1,1,1,1,6,="0:04:38.0",0.00,13.188,0.0,0.00,0.00,0.0,0.0,REST, ,
No,="0:39:54.5",1,1,1,1,6,="0:04:39.0",-0.01,13.188,0.0,0.00,0.00,0.0,0.0,REST, ,
No,="0:39:55.5",1,1,1,1,6,="0:04:40.0",0.00,13.188,0.0,0.00,0.00,0.0,0.0,REST, ,
No,="0:39:56.5",1,1,1,1,6,="0:04:41.0",-0.01,13.187,0.0,0.00,0.00,0.0,0.0,REST, ,
No,="0:39:57.5",1,1,1,1,6,="0:04:42.0",0.00,13.187,0.0,0.00,0.00,0.0,0.0,REST, ,
No,="0:39:58.5",1,1,1,1,6,="0:04:43.0",0.00,13.187,0.0,0.00,0.00,0.0,0.0,REST, ,
No,="0:39:59.5",1,1,1,1,6,="0:04:44.0",0.00,13.187,0.0,0.00,0.00,0.0,0.0,REST, ,
No,="0:40:00.5",1,1,1,1,6,="0:04:45.0",-0.01,13.187,0.0,0.00,0.00,0.0,0.0,REST, ,
No,="0:40:01.5",1,1,1,1,6,="0:04:46.0",-0.01,13.187,0.0,0.00,0.00,0.0,0.0,REST, ,
No,="0:40:02.5",1,1,1,1,6,="0:04:47.0",-0.01,13.186,0.0,0.00,0.00,0.0,0.0,REST, ,
No,="0:40:03.5",1,1,1,1,6,="0:04:48.0",0.00,13.186,0.0,0.00,0.00,0.0,0.0,REST, ,
No,="0:40:04.5",1,1,1,1,6,="0:04:49.0",0.00,13.186,0.0,0.00,0.00,0.0,0.0,REST, ,
No,="0:40:05.5",1,1,1,1,6,="0:04:50.0",0.00,13.186,0.0,0.00,0.00,0.0,0.0,REST, ,
No,="0:40:06.5",1,1,1,1,6,="0:04:51.0",0.00,13.186,0.0,0.00,0.00,0.0,0.0,REST, ,
No,="0:40:07.5",1,1,1,1,6,="0:04:52.0",0.00,13.185,0.0,0.00,0.00,0.0,0.0,REST, ,
No,="0:40:08.5",1,1,1,1,6,="0:04:53.0",0.00,13.185,0.0,0.00,0.00,0.0,0.0,REST, ,
No,="0:40:09.5",1,1,1,1,6,="0:04:54.0",0.00,13.185,0.0,0.00,0.00,0.0,0.0,REST, ,
No,="0:40:10.5",1,1,1,1,6,="0:04:55.0",0.00,13.185,0.0,0.00,0.00,0.0,0.0,REST, ,
No,="0:40:11.5",1,1,1,1,6,="0:04:56.0",-0.01,13.185,0.0,0.00,0.00,0.0,0.0,REST, ,
No,="0:40:12.5",1,1,1,1,6,="0:04:57.0",0.00,13.185,0.0,0.00,0.00,0.0,0.0,REST, ,
No,="0:40:13.5",1,1,1,1,6,="0:04:58.0",0.00,13.185,0.0,0.00,0.00,0.0,0.0,REST, ,
No,="0:40:14.5",1,1,1,1,6,="0:04:59.0",-0.01,13.185,0.0,0.00,0.00,0.0,0.0,REST, ,
No,="0:40:15.5",1,1,1,1,6,="0:05:00.0",0.00,13.184,0.0,0.00,0.00,0.0,0.0,REST,S,
No,="0:40:16.5",1,1,1,1,7,="0:00:01.0",-0.90,13.049,-11.7,0.00,0.00,0.0,0.0,DCHG, ,
No,="0:40:17.5",1,1,1,1,7,="0:00:02.0",-0.90,13.030,-11.7,0.00,0.00,0.0,0.0,DCHG, ,
No,="0:40:18.5",1,1,1,1,7,="0:00:03.0",-0.90,13.017,-11.7,0.00,0.00,0.0,0.0,DCHG, ,
No,="0:40:19.5",1,1,1,1,7,="0:00:04.0",-0.90,13.004,-11.6,0.00,-0.01,0.0,0.0,DCHG, ,
No,="0:40:20.5",1,1,1,1,7,="0:00:05.0",-0.90,12.992,-11.6,0.00,-0.01,0.0,0.0,DCHG, ,
No,="0:40:21.5",1,1,1,1,7,="0:00:06.0",-0.90,12.981,-11.6,0.00,-0.01,0.0,0.0,DCHG, ,
No,="0:40:22.5",1,1,1,1,7,="0:00:07.0",-0.90,12.969,-11.6,0.00,-0.02,0.0,0.0,DCHG, ,
No,="0:40:23.5",1,1,1,1,7,="0:00:08.0",-0.90,12.959,-11.6,0.00,-0.02,0.0,0.0,DCHG, ,
No,="0:40:24.5",1,1,1,1,7,="0:00:09.0",-0.90,12.949,-11.6,0.00,-0.02,0.0,0.0,DCHG, ,
No,="0:40:25.5",1,1,1,1,7,="0:00:10.0",-0.90,12.939,-11.6,0.00,-0.03,0.0,0.0,DCHG, ,
No,="0:40:26.5",1,1,1,1,7,="0:00:11.0",-0.90,12.930,-11.6,0.00,-0.03,0.0,0.0,DCHG, ,
No,="0:40:27.5",1,1,1,1,7,="0:00:12.0",-0.90,12.921,-11.5,0.00,-0.03,0.0,0.0,DCHG, ,
No,="0:40:28.5",1,1,1,1,7,="0:00:13.0",-0.90,12.913,-11.5,0.00,-0.04,0.0,0.0,DCHG, ,
No,="0:40:29.5",1,1,1,1,7,="0:00:14.0",-0.90,12.905,-11.6,0.00,-0.04,0.0,0.0,DCHG, ,
No,="0:40:30.5",1,1,1,1,7,="0:00:15.0",-0.90,12.898,-11.6,0.00,-0.04,0.0,0.0,DCHG, ,
No,="0:40:31.5",1,1,1,1,7,="0:00:16.0",-0.90,12.891,-11.6,0.00,-0.05,0.0,0.0,DCHG, ,
No,="0:40:32.5",1,1,1,1,7,="0:00:17.0",-0.90,12.884,-11.5,0.00,-0.05,0.0,0.0,DCHG, ,
No,="0:40:33.5",1,1,1,1,7,="0:00:18.0",-0.90,12.878,-11.5,0.00,-0.05,0.0,0.0,DCHG, ,
No,="0:40:34.5",1,1,1,1,7,="0:00:19.0",-0.90,12.872,-11.5,0.00,-0.06,0.0,0.0,DCHG, ,
No,="0:40:35.5",1,1,1,1,7,="0:00:20.0",-0.90,12.866,-11.5,0.00,-0.06,0.0,0.0,DCHG, ,
No,="0:40:36.5",1,1,1,1,7,="0:00:21.0",-0.90,12.861,-11.5,0.00,-0.06,0.0,0.0,DCHG, ,
No,="0:40:37.5",1,1,1,1,7,="0:00:22.0",-0.90,12.855,-11.5,0.00,-0.07,0.0,0.0,DCHG, ,
No,="0:40:38.5",1,1,1,1,7,="0:00:23.0",-0.90,12.850,-11.5,0.00,-0.07,0.0,0.0,DCHG, ,
No,="0:40:39.5",1,1,1,1,7,="0:00:24.0",-0.90,12.846,-11.5,0.00,-0.07,0.0,0.0,DCHG, ,
No,="0:40:40.5",1,1,1,1,7,="0:00:25.0",-0.90,12.841,-11.5,0.00,-0.08,0.0,0.0,DCHG, ,
No,="0:40:41.5",1,1,1,1,7,="0:00:26.0",-0.90,12.837,-11.5,0.00,-0.08,0.0,0.0,DCHG, ,
No,="0:40:42.5",1,1,1,1,7,="0:00:27.0",-0.90,12.833,-11.5,0.00,-0.08,0.0,0.0,DCHG, ,
No,="0:40:43.5",1,1,1,1,7,="0:00:28.0",-0.90,12.829,-11.5,0.00,-0.08,0.0,0.0,DCHG, ,
