

Measurement ID,6822
Battery Name,HR12-9
Battery Type,AGM VRLA
Circuit,Eis_080
Program,312 - UCT_AST9AH_EIS
Start Time,2024/03/05 12:08:36
End Time,2024/03/05 12:16:36
Test section,TS006632\EIS00001
Comment,UCT_AST_9AH_A01_+RT
OrderNo,UCT002
Producer,ASTERION
Type,AGM VRLA
Nominal Voltage,12
Nominal Current,1
Nominal Capacity,9
Cells,6
Maximum Voltage,12.9
Gassing Voltage,14.4
Break Voltage,10.5
Charge Factor,0
Impedance,0
Cold Cranking Current,2.7
Energy Density,0
Comment,



Step,Status,Step Time,Prog Time,Cycle,Cycle Level,Procedure,Voltage,Current,StartFreq,EndFreq,SetFreq,AAcMax,VAcMin,VAcMax,mvIdeal,Go,Status,U1,Zreal1,Zimg1,ActFreq,EisError,AACStart,MinIntervalTime,CountOfPeriods,VRelativ,AAmplitude,NomVal1,Phase1,U2,U3,Zreal2,Zreal3,Zimg2,Zimg3,NomVal2,Phase2,NomVal3,Phase3,EisStart,EisFinish,
[],[],[hh:mm:ss.ttt],[hh:mm:ss.ttt],[],[],[],[V],[A],[EIS],[EIS],[EIS],[EIS],[EIS],[EIS],[EIS],[EIS],[EIS],[EIS],[EIS],[EIS],[EIS],[EIS],[EIS],[EIS],[EIS],[EIS],[EIS],[EIS],[EIS],[EIS],[EIS],[EIS],[EIS],[EIS],[EIS],[EIS],[EIS],[EIS],[EIS],[EisStart],[EisFinish],
3,MSG,00:00:00.000,00:00:05.045,0,0,UCT_AST9AH_EIS,StartFreq: 5.000 EndFreq: 3000.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,MSG,00:00:00.000,00:00:05.045,0,0,UCT_AST9AH_EIS,MvIdeal:    36 AAcStart:  0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,MSG,00:00:00.000,00:00:05.045,0,0,UCT_AST9AH_EIS,Time: 10.000 Peri:  3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,EIS,00:00:32.705,00:00:37.750,0,0,UCT_AST9AH_EIS,,,5.00,3000.00,3000.000,0,11,14,36,1,16.00000,13.30776,17.04010,4.46722,3000.000,0.00000,0.01,10.00,3,0,0.05,17.61593,14.69003,13.30794,13.30902,17.02528,17.01955,4.41356,4.49506,17.58805,14.53318,17.60314,14.79464,0,0,
3,EIS,00:00:49.542,00:00:54.587,0,0,UCT_AST9AH_EIS,,,5.00,3000.00,2249.683,0,11,14,36,2,16.00000,13.30714,17.13345,2.95436,2232.558,0.00000,0.01,10.00,3,0,0.05,17.38629,9.78343,13.30781,13.30932,17.12521,17.12826,2.90831,2.97033,17.37041,9.63837,17.38391,9.83822,0,0,
3,EIS,00:01:06.988,00:01:12.033,0,0,UCT_AST9AH_EIS,,,5.00,3000.00,1687.024,0,11,14,36,3,16.00000,13.30728,17.27503,1.79580,1684.211,0.00000,0.01,10.00,3,0,0.05,17.36812,5.93480,13.30794,13.30840,17.27143,17.26530,1.76810,1.81226,17.36170,5.84509,17.36015,5.99214,0,0,
3,EIS,00:01:23.895,00:01:28.940,0,0,UCT_AST9AH_EIS,,,5.00,3000.00,1265.090,0,11,14,36,4,16.00000,13.30683,17.44960,0.83927,1263.158,0.00000,0.01,10.00,3,0,0.05,17.46977,2.75364,13.30734,13.30847,17.45546,17.45646,0.82098,0.85582,17.47476,2.69280,17.47743,2.80672,0,0,
3,EIS,00:01:41.237,00:01:46.282,0,0,UCT_AST9AH_EIS,,,5.00,3000.00,948.683,0,11,14,36,5,16.00000,13.30668,17.68278,0.05251,950.495,0.00000,0.01,10.00,3,0,0.05,17.68286,0.17016,13.30770,13.30903,17.68031,17.67796,0.04258,0.05879,17.68036,0.13800,17.67805,0.19054,0,0,
3,EIS,00:01:58.629,00:02:03.674,0,0,UCT_AST9AH_EIS,,,5.00,3000.00,711.412,0,11,14,36,6,16.00000,13.30601,17.94950,-0.62227,711.111,0.00000,0.01,10.00,3,0,0.05,17.96029,-1.98553,13.30695,13.30760,17.94515,17.94393,-0.62604,-0.60806,17.95606,-1.99804,17.95423,-1.94081,0,0,
3,EIS,00:02:16.512,00:02:21.557,0,0,UCT_AST9AH_EIS,,,5.00,3000.00,533.484,0,11,14,36,7,16.00000,13.30608,18.26300,-1.20180,533.333,0.00000,0.01,10.00,3,0,0.05,18.30250,-3.76492,13.30732,13.30818,18.25880,18.26006,-1.21494,-1.19907,18.29918,-3.80685,18.29938,-3.75700,0,0,
3,EIS,00:02:35.479,00:02:40.524,0,0,UCT_AST9AH_EIS,,,5.00,3000.00,400.056,0,11,14,36,8,16.00000,13.30511,18.62210,-1.72999,400.000,0.00000,0.01,10.00,3,0,0.05,18.70229,-5.30755,13.30650,13.30716,18.63039,18.62157,-1.74226,-1.73264,18.71168,-5.34260,18.70200,-5.31578,0,0,
3,EIS,00:02:54.448,00:02:59.493,0,0,UCT_AST9AH_EIS,,,5.00,3000.00,300.000,0,11,14,36,9,16.00000,13.30566,19.03048,-2.23552,300.000,0.00000,0.01,10.00,3,0,0.05,19.16133,-6.69985,13.30702,13.30682,19.02771,19.02974,-2.24193,-2.23683,19.15933,-6.71985,19.16075,-6.70400,0,0,
3,EIS,00:03:15.096,00:03:20.141,0,0,UCT_AST9AH_EIS,,,5.00,3000.00,224.968,0,11,14,36,10,16.00000,13.30541,19.45220,-2.73034,224.824,0.00000,0.01,10.00,3,0,0.05,19.64289,-7.98992,13.30638,13.30663,19.44740,19.44902,-2.73524,-2.72937,19.63881,-8.00604,19.63960,-7.98841,0,0,
3,EIS,00:03:33.846,00:03:38.891,0,0,UCT_AST9AH_EIS,,,5.00,3000.00,168.702,0,11,14,36,11,16.00000,13.30442,19.91225,-3.23719,168.421,0.00000,0.01,10.00,3,0,0.05,20.17368,-9.23395,13.30583,13.30825,19.91501,19.91301,-3.23265,-3.22828,20.17567,-9.21995,20.17300,-9.20863,0,0,
3,EIS,00:03:53.395,00:03:58.440,0,0,UCT_AST9AH_EIS,,,5.00,3000.00,126.509,0,11,14,36,12,16.00000,13.30510,20.38356,-3.82803,126.649,0.00000,0.01,10.00,3,0,0.05,20.73990,-10.63626,13.30551,13.30701,20.38743,20.38252,-3.83572,-3.83185,20.74512,-10.65515,20.73958,-10.64715,0,0,
3,EIS,00:04:14.050,00:04:19.095,0,0,UCT_AST9AH_EIS,,,5.00,3000.00,94.868,0,11,14,36,13,16.00000,13.30492,20.89140,-4.54761,94.862,0.00000,0.01,10.00,3,0,0.05,21.38063,-12.28049,13.30541,13.30757,20.89132,20.89497,-4.53471,-4.52906,21.37781,-12.24676,21.38018,-12.22989,0,0,
3,EIS,00:04:33.490,00:04:38.535,0,0,UCT_AST9AH_EIS,,,5.00,3000.00,71.141,0,11,14,36,14,16.00000,13.30448,21.47598,-5.43161,71.217,0.00000,0.01,10.00,3,0,0.05,22.15220,-14.19335,13.30440,13.30638,21.46992,21.47363,-5.43050,-5.42089,22.14605,-14.19442,22.14730,-14.16795,0,0,
3,EIS,00:04:54.125,00:04:59.170,0,0,UCT_AST9AH_EIS,,,5.00,3000.00,53.348,0,11,14,36,15,16.00000,13.30432,22.20573,-6.52749,53.333,0.00000,0.01,10.00,3,0,0.05,23.14525,-16.38098,13.30383,13.30752,22.22430,22.20912,-6.54807,-6.53680,23.16887,-16.41685,23.15113,-16.40070,0,0,
3,EIS,00:05:12.995,00:05:18.040,0,0,UCT_AST9AH_EIS,,,5.00,3000.00,40.006,0,11,14,36,16,16.00000,13.30316,23.16898,-7.92505,40.000,0.00000,0.01,10.00,3,0,0.05,24.48689,-18.88347,13.30487,13.30739,23.16705,23.16923,-7.90028,-7.90846,24.47706,-18.83007,24.48177,-18.84656,0,0,
3,EIS,00:05:32.792,00:05:37.837,0,0,UCT_AST9AH_EIS,,,5.00,3000.00,30.000,0,11,14,36,17,16.00000,13.30384,24.45903,-9.51270,30.000,0.00000,0.01,10.00,3,0,0.05,26.24377,-21.25225,13.30465,13.30483,24.46336,24.45165,-9.53317,-9.52858,26.25523,-21.29045,26.24266,-21.29040,0,0,
3,EIS,00:05:51.635,00:05:56.680,0,0,UCT_AST9AH_EIS,,,5.00,3000.00,22.497,0,11,14,36,18,16.00000,13.30247,26.20929,-11.34046,22.472,0.00000,0.01,10.00,3,0,0.05,28.55754,-23.39758,13.30441,13.30713,26.22861,26.20868,-11.32882,-11.33186,28.57065,-23.36077,28.55356,-23.38222,0,0,
3,EIS,00:06:10.936,00:06:15.981,0,0,UCT_AST9AH_EIS,,,5.00,3000.00,16.870,0,11,14,36,19,16.00000,13.30205,28.50170,-13.22538,16.854,0.00000,0.01,10.00,3,0,0.05,31.42066,-24.89227,13.30388,13.30583,28.48813,28.51328,-13.20781,-13.21282,31.40095,-24.87363,31.42587,-24.86261,0,0,
3,EIS,00:06:32.147,00:06:37.192,0,0,UCT_AST9AH_EIS,,,5.00,3000.00,12.651,0,11,14,36,20,16.00000,13.30505,31.33670,-14.98399,12.658,0.00000,0.01,10.00,3,0,0.05,34.73483,-25.55531,13.30399,13.30539,31.33101,31.32878,-14.98800,-14.99059,34.73144,-25.56533,34.73054,-25.57078,0,0,
3,EIS,00:06:51.443,00:06:56.488,0,0,UCT_AST9AH_EIS,,,5.00,3000.00,9.487,0,11,14,36,21,16.00000,13.30448,34.69582,-16.47785,9.494,0.00000,0.01,10.00,3,0,0.05,38.40989,-25.40414,13.30399,13.30415,34.67662,34.65710,-16.47002,-16.47301,38.38919,-25.40587,38.37284,-25.42240,0,0,
3,EIS,00:07:11.206,00:07:16.251,0,0,UCT_AST9AH_EIS,,,5.00,3000.00,7.114,0,11,14,36,22,16.00000,13.30305,38.29120,-17.53684,7.109,0.00000,0.01,10.00,3,0,0.05,42.11599,-24.60712,13.30507,13.30637,38.30614,38.32484,-17.53513,-17.55289,42.12887,-24.59655,42.15326,-24.60792,0,0,
