

Measurement ID,7627
Battery Name,HR12-9
Battery Type,AGM VRLA
Circuit,Eis_080
Program,312 - UCT_AST9AH_EIS
Start Time,2024/05/14 16:25:43
End Time,2024/05/14 16:34:26
Test section,EIS00001
Comment,UCT_AST_B08_-20
OrderNo,UCT002
Producer,ASTERION
Type,AGM VRLA
Nominal Voltage,12
Nominal Current,1
Nominal Capacity,9
Cells,6
Maximum Voltage,12.9
Gassing Voltage,14.4
Break Voltage,10.5
Charge Factor,0
Impedance,0
Cold Cranking Current,2.7
Energy Density,0
Comment,



Step,Status,Step Time,Prog Time,Cycle,Cycle Level,Procedure,Voltage,Current,StartFreq,EndFreq,SetFreq,AAcMax,VAcMin,VAcMax,mvIdeal,Go,Status,U1,Zreal1,Zimg1,ActFreq,EisError,AACStart,MinIntervalTime,CountOfPeriods,VRelativ,AAmplitude,NomVal1,Phase1,U2,U3,Zreal2,Zreal3,Zimg2,Zimg3,NomVal2,Phase2,NomVal3,Phase3,EisStart,EisFinish,
[],[],[hh:mm:ss.ttt],[hh:mm:ss.ttt],[],[],[],[V],[A],[EIS],[EIS],[EIS],[EIS],[EIS],[EIS],[EIS],[EIS],[EIS],[EIS],[EIS],[EIS],[EIS],[EIS],[EIS],[EIS],[EIS],[EIS],[EIS],[EIS],[EIS],[EIS],[EIS],[EIS],[EIS],[EIS],[EIS],[EIS],[EIS],[EIS],[EIS],[EisStart],[EisFinish],
3,MSG,00:00:00.000,00:00:05.038,0,0,UCT_AST9AH_EIS,StartFreq: 3.000 EndFreq: 3000.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,MSG,00:00:00.000,00:00:05.038,0,0,UCT_AST9AH_EIS,MvIdeal:    36 AAcStart:  0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,MSG,00:00:00.000,00:00:05.038,0,0,UCT_AST9AH_EIS,Time: 10.000 Peri:  3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,EIS,00:00:32.628,00:00:37.666,0,0,UCT_AST9AH_EIS,,,3.00,3000.00,3000.000,0,9,14,36,1,16.00000,12.08895,71.14820,0.59180,3000.000,0.00000,0.01,10.00,3,0,0.05,71.15066,0.47657,12.08876,12.09128,71.14159,71.14475,0.76554,0.76421,71.14571,0.61652,71.14886,0.61543,0,0,
3,EIS,00:00:49.658,00:00:54.696,0,0,UCT_AST9AH_EIS,,,3.00,3000.00,2249.683,0,9,14,36,2,16.00000,12.08857,72.00944,-1.64873,2232.558,0.00000,0.01,10.00,3,0,0.05,72.02831,-1.31162,12.08787,12.08931,72.00043,72.00996,-1.51615,-1.50650,72.01639,-1.20633,72.02572,-1.19850,0,0,
3,EIS,00:01:06.793,00:01:11.831,0,0,UCT_AST9AH_EIS,,,3.00,3000.00,1687.024,0,9,14,36,3,16.00000,12.08778,72.92129,-3.46167,1684.211,0.00000,0.01,10.00,3,0,0.05,73.00341,-2.71787,12.08871,12.09052,72.90941,72.91664,-3.36406,-3.36400,72.98698,-2.64177,72.99420,-2.64146,0,0,
3,EIS,00:01:23.911,00:01:28.949,0,0,UCT_AST9AH_EIS,,,3.00,3000.00,1265.090,0,9,14,36,4,16.00000,12.08785,73.85675,-5.11308,1263.158,0.00000,0.01,10.00,3,0,0.05,74.03353,-3.96025,12.08888,12.08720,73.86623,73.86831,-5.03106,-5.02741,74.03736,-3.89642,74.03920,-3.89350,0,0,
3,EIS,00:01:41.380,00:01:46.418,0,0,UCT_AST9AH_EIS,,,3.00,3000.00,948.683,0,9,14,36,5,16.00000,12.08747,74.96962,-6.60655,950.495,0.00000,0.01,10.00,3,0,0.05,75.26015,-5.03607,12.08618,12.08937,74.96841,74.97410,-6.54331,-6.54245,75.25342,-4.98819,75.25901,-4.98716,0,0,
3,EIS,00:01:58.749,00:02:03.787,0,0,UCT_AST9AH_EIS,,,3.00,3000.00,711.412,0,9,14,36,6,16.00000,12.08692,76.16455,-8.05706,711.111,0.00000,0.01,10.00,3,0,0.05,76.58952,-6.03857,12.09018,12.08570,76.17107,76.16977,-8.01057,-8.01401,76.59113,-6.00348,76.59019,-6.00614,0,0,
