

Measurement ID,7576
Battery Name,HR12-9
Battery Type,AGM VRLA
Circuit,Eis_080
Program,312 - UCT_AST9AH_EIS
Start Time,2024/05/13 10:30:09
End Time,2024/05/13 10:38:47
Test section,EIS00001
Comment,UCT_AST_CXX_RT TEST RUN 4
OrderNo,UCT002
Producer,ASTERION
Type,AGM VRLA
Nominal Voltage,12
Nominal Current,1
Nominal Capacity,9
Cells,6
Maximum Voltage,12.9
Gassing Voltage,14.4
Break Voltage,10.5
Charge Factor,0
Impedance,0
Cold Cranking Current,2.7
Energy Density,0
Comment,



Step,Status,Step Time,Prog Time,Cycle,Cycle Level,Procedure,Voltage,Current,StartFreq,EndFreq,SetFreq,AAcMax,VAcMin,VAcMax,mvIdeal,Go,Status,U1,Zreal1,Zimg1,ActFreq,EisError,AACStart,MinIntervalTime,CountOfPeriods,VRelativ,AAmplitude,NomVal1,Phase1,U2,U3,Zreal2,Zreal3,Zimg2,Zimg3,NomVal2,Phase2,NomVal3,Phase3,EisStart,EisFinish,
[],[],[hh:mm:ss.ttt],[hh:mm:ss.ttt],[],[],[],[V],[A],[EIS],[EIS],[EIS],[EIS],[EIS],[EIS],[EIS],[EIS],[EIS],[EIS],[EIS],[EIS],[EIS],[EIS],[EIS],[EIS],[EIS],[EIS],[EIS],[EIS],[EIS],[EIS],[EIS],[EIS],[EIS],[EIS],[EIS],[EIS],[EIS],[EIS],[EIS],[EisStart],[EisFinish],
3,MSG,00:00:00.000,00:00:05.045,0,0,UCT_AST9AH_EIS,StartFreq: 5.000 EndFreq: 5000.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,MSG,00:00:00.000,00:00:05.045,0,0,UCT_AST9AH_EIS,MvIdeal:    36 AAcStart:  0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,MSG,00:00:00.000,00:00:05.045,0,0,UCT_AST9AH_EIS,Time: 10.000 Peri:  3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,EIS,00:00:33.165,00:00:38.210,0,0,UCT_AST9AH_EIS,,,5.00,5000.00,5000.000,0,9,14,36,1,16.00000,12.40635,25.09801,6.67152,5052.631,0.00000,0.01,10.00,3,0,0.05,25.96958,14.88604,12.40708,12.40965,25.06254,25.07202,6.82906,6.66381,25.97628,15.24198,25.94248,14.88435,0,0,
3,EIS,00:00:49.825,00:00:54.870,0,0,UCT_AST9AH_EIS,,,5.00,5000.00,3749.471,0,9,14,36,2,16.00000,12.24437,7.38832,3.41741,3692.308,0.00000,0.01,10.00,3,0,0.05,8.14039,24.82254,12.03687,12.04140,1.11524,-0.31740,0.46789,-0.29728,1.20941,22.76028,0.43488,43.12532,0,0,
3,EIS,00:01:06.924,00:01:11.969,0,0,UCT_AST9AH_EIS,,,5.00,5000.00,2811.707,0,9,14,36,3,16.00000,12.01541,7.05491,2.48283,2823.529,0.00000,0.01,10.00,3,0,0.05,7.47905,19.38845,12.23349,12.02423,-0.62344,-1.90229,-0.29074,-0.81926,0.68790,25.00176,2.07121,23.30011,0,0,
3,EIS,00:01:23.798,00:01:28.843,0,0,UCT_AST9AH_EIS,,,5.00,5000.00,2108.483,0,9,14,36,4,16.00000,12.23336,6.36187,1.65447,2086.957,0.00000,0.01,10.00,3,0,0.05,6.57348,14.57748,12.01258,12.01819,-1.63414,-2.82619,-0.50453,-0.88021,1.71026,17.15788,2.96009,17.29909,0,0,
3,EIS,00:01:41.251,00:01:46.296,0,0,UCT_AST9AH_EIS,,,5.00,5000.00,1581.139,0,9,14,36,5,16.00000,12.00604,5.74790,1.14261,1573.771,0.00000,0.01,10.00,3,0,0.05,5.86036,11.24308,12.23710,12.01611,-2.41761,-3.52497,-0.54673,-0.80896,2.47866,12.74285,3.61660,12.92531,0,0,
3,EIS,00:01:58.311,00:02:03.356,0,0,UCT_AST9AH_EIS,,,5.00,5000.00,1185.687,0,9,14,36,6,16.00000,12.24100,5.35447,0.80181,1185.185,0.00000,0.01,10.00,3,0,0.05,5.41417,8.51653,12.00790,12.01408,-2.91185,-3.96535,-0.49896,-0.69114,2.95429,9.72341,4.02513,9.88701,0,0,
