

Measurement ID,7577
Battery Name,HR12-9
Battery Type,AGM VRLA
Circuit,Eis_080
Program,312 - UCT_AST9AH_EIS
Start Time,2024/05/13 10:43:04
End Time,2024/05/13 10:52:01
Test section,EIS00001
Comment,UCT_AST_CXX_RT TEST RUN 5
OrderNo,UCT002
Producer,ASTERION
Type,AGM VRLA
Nominal Voltage,12
Nominal Current,1
Nominal Capacity,9
Cells,6
Maximum Voltage,12.9
Gassing Voltage,14.4
Break Voltage,10.5
Charge Factor,0
Impedance,0
Cold Cranking Current,2.7
Energy Density,0
Comment,



Step,Status,Step Time,Prog Time,Cycle,Cycle Level,Procedure,Voltage,Current,StartFreq,EndFreq,SetFreq,AAcMax,VAcMin,VAcMax,mvIdeal,Go,Status,U1,Zreal1,Zimg1,ActFreq,EisError,AACStart,MinIntervalTime,CountOfPeriods,VRelativ,AAmplitude,NomVal1,Phase1,U2,U3,Zreal2,Zreal3,Zimg2,Zimg3,NomVal2,Phase2,NomVal3,Phase3,EisStart,EisFinish,
[],[],[hh:mm:ss.ttt],[hh:mm:ss.ttt],[],[],[],[V],[A],[EIS],[EIS],[EIS],[EIS],[EIS],[EIS],[EIS],[EIS],[EIS],[EIS],[EIS],[EIS],[EIS],[EIS],[EIS],[EIS],[EIS],[EIS],[EIS],[EIS],[EIS],[EIS],[EIS],[EIS],[EIS],[EIS],[EIS],[EIS],[EIS],[EIS],[EIS],[EisStart],[EisFinish],
3,MSG,00:00:00.000,00:00:05.048,0,0,UCT_AST9AH_EIS,StartFreq: 3.000 EndFreq: 5000.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,MSG,00:00:00.000,00:00:05.048,0,0,UCT_AST9AH_EIS,MvIdeal:    36 AAcStart:  0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,MSG,00:00:00.000,00:00:05.048,0,0,UCT_AST9AH_EIS,Time: 10.000 Peri:  3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,EIS,00:00:32.546,00:00:37.594,0,0,UCT_AST9AH_EIS,,,3.00,5000.00,5000.000,0,9,14,36,1,16.00000,12.37896,25.05760,6.69701,5052.631,0.00000,0.01,10.00,3,0,0.05,25.93711,14.96339,12.37921,12.38086,25.02312,25.02576,6.86027,6.68740,25.94648,15.33136,25.90386,14.96105,0,0,
3,EIS,00:00:49.417,00:00:54.465,0,0,UCT_AST9AH_EIS,,,3.00,5000.00,3749.471,0,9,14,36,2,16.00000,12.22270,14.93096,6.18723,3692.308,0.00000,0.01,10.00,3,0,0.05,16.16216,22.50860,12.01967,12.02414,2.80029,0.78435,1.13401,0.17486,3.02119,22.04606,0.80361,12.56743,0,0,
3,EIS,00:01:06.311,00:01:11.359,0,0,UCT_AST9AH_EIS,,,3.00,5000.00,2811.707,0,9,14,36,3,16.00000,11.99414,12.59490,4.06558,2823.529,0.00000,0.01,10.00,3,0,0.05,13.23482,17.88985,12.20832,12.00477,1.64126,-0.18514,0.50505,-0.16908,1.71721,17.10413,0.25072,42.40340,0,0,
3,EIS,00:01:23.198,00:01:28.246,0,0,UCT_AST9AH_EIS,,,3.00,5000.00,2108.483,0,9,14,36,4,16.00000,12.20605,10.51651,2.53849,2086.957,0.00000,0.01,10.00,3,0,0.05,10.81855,13.57056,11.99018,11.99699,0.66782,-1.00673,0.12413,-0.34657,0.67925,10.52980,1.06472,18.99624,0,0,
3,EIS,00:01:40.265,00:01:45.313,0,0,UCT_AST9AH_EIS,,,3.00,5000.00,1581.139,0,9,14,36,5,16.00000,11.98195,8.90167,1.64413,1573.771,0.00000,0.01,10.00,3,0,0.05,9.05224,10.46452,12.20864,11.99314,-0.22799,-1.76956,-0.08011,-0.40950,0.24166,19.35885,1.81632,13.02966,0,0,
3,EIS,00:01:57.669,00:02:02.717,0,0,UCT_AST9AH_EIS,,,3.00,5000.00,1185.687,0,9,14,36,6,16.00000,12.21172,7.70300,1.09241,1185.185,0.00000,0.01,10.00,3,0,0.05,7.78008,8.07164,11.98300,11.98910,-1.01394,-2.42817,-0.17354,-0.40739,1.02868,9.71232,2.46211,9.52422,0,0,
3,EIS,00:02:15.707,00:02:20.755,0,0,UCT_AST9AH_EIS,,,3.00,5000.00,889.140,0,9,14,36,7,16.00000,11.97713,6.78255,0.74252,888.889,0.00000,0.01,10.00,3,0,0.05,6.82308,6.24759,12.21704,11.98823,-1.73595,-3.03962,-0.20311,-0.37594,1.74780,6.67340,3.06278,7.05046,0,0,
3,EIS,00:02:33.549,00:02:38.597,0,0,UCT_AST9AH_EIS,,,3.00,5000.00,666.761,0,9,14,36,8,16.00000,11.97510,6.19054,0.51622,666.667,0.00000,0.01,10.00,3,0,0.05,6.21202,4.76678,12.22269,11.98627,-2.27234,-3.50054,-0.19789,-0.31647,2.28094,4.97711,3.51481,5.16584,0,0,
3,EIS,00:02:52.209,00:02:57.257,0,0,UCT_AST9AH_EIS,,,3.00,5000.00,500.000,0,9,14,36,9,16.00000,11.97314,5.64237,0.45440,500.000,0.00000,0.01,10.00,3,0,0.05,5.66063,4.60430,12.22861,11.98553,-2.90432,-4.06368,-0.08667,-0.17639,2.90561,1.70936,4.06751,2.48541,0,0,
